Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Che20,Exploring Decentralized Collaboration in Heterogeneous Edge Training,Xiang Chen and Zhuwei Qin,2020,2020-11-01,2020 IEEE/ACM Symposium on Edge Computing (SEC),,450-453,"Recent progress in deep learning techniques enabled collaborative edge training, which usually deploys identical neural network models globally on multiple devices for aggregating parameter updates over distributed data collection. However, as more and more heterogeneous edge devices are involved in practical training, the identical model deployment over collaborative edge devices cannot be guaranteed: On one hand, the weak edge devices with less computation resources may not catch up stronger ones’ training progress, and appropriate local model training customization is necessary to balance the collaboration. On the other hand, a particular local edge device may have specific learning task preference, while the global identical model would exceed the practical local demand and cause unnecessary computation cost. Therefore, we explored the collaborative learning with heterogeneous convolutional neural networks (CNNs) in this work, expecting to address aforementioned real problems. Specifically, we proposed a novel decentralized collaborative training method by decoupling a training target CNN model into independently trainable sub-models correspond to a sub-set of learning tasks for each edge device. After sub-models are well-trained on edge nodes, the model parameters for individual learning tasks can be harvested from local models on every edge device and ensemble the global training model back to a single piece. Experiments demonstrate that, for the AlexNet and VGG on the CIFAR10, CIFAR100 and KWS dataset, our decentralized training method can save up to 11.8× less computation load while achieve central sever test accuracy.",5,0.9,10.1109/SEC50012.2020.00069,https://doi.org/10.1109/SEC50012.2020.00069,0.6000
Sav19,Federated Learning With Cooperating Devices: A Consensus Approach for Massive IoT Networks,"S. Savazzi, M. Nicoli, and V. Rampa",2019,2019-12-27,IEEE Internet of Things Journal,7,4641-4654,"Federated learning (FL) is emerging as a new paradigm to train machine learning (ML) models in distributed systems. Rather than sharing and disclosing the training data set with the server, the model parameters (e.g., neural networks’ weights and biases) are optimized collectively by large populations of interconnected devices, acting as local learners. FL can be applied to power-constrained Internet of Things (IoT) devices with slow and sporadic connections. In addition, it does not need data to be exported to third parties, preserving privacy. Despite these benefits, a main limit of existing approaches is the centralized optimization which relies on a server for aggregation and fusion of local parameters; this has the drawback of a single point of failure and scaling issues for increasing network size. This article proposes a fully distributed (or serverless) learning approach: the proposed FL algorithms leverage the cooperation of devices that perform data operations inside the network by iterating local computations and mutual interactions via consensus-based methods. The approach lays the groundwork for integration of FL within 5G and beyond networks characterized by decentralized connectivity and computing, with intelligence distributed over the end devices. The proposed methodology is verified by the experimental data sets collected inside an Industrial IoT (IIoT) environment.",353,56,10.1109/JIOT.2020.2964162,https://doi.org/10.1109/JIOT.2020.2964162,0.6000
Van16,Decentralized Collaborative Learning of Personalized Models over Networks,"Paul Vanhaesebrouck, A. Bellet, and M. Tommasi",2016,2016-10-17,International Conference on Artificial Intelligence and Statistics,abs/1610.05202,,"We consider a set of learning agents in a col-laborative peer-to-peer network, where each agent learns a personalized model according to its own learning objective. The question addressed in this paper is: how can agents improve upon their locally trained model by communicating with other agents that have similar objectives? We introduce and analyze two asynchronous gossip algorithms running in a fully decentralized manner. Our first approach , inspired from label propagation, aims to smooth pre-trained local models over the network while accounting for the confidence that each agent has in its initial model. In our second approach, agents jointly learn and propagate their model by making iterative updates based on both their local dataset and the behavior of their neighbors. Our algorithm to optimize this challenging objective in a decentralized way is based on ADMM.",248,26,,https://www.semanticscholar.org/paper/aaf4cec6c0ec0f195fc7aa3b0b175c73204fb575,0.5900
Zha18,DeepThings: Distributed Adaptive Deep Learning Inference on Resource-Constrained IoT Edge Clusters,"Zhuoran Zhao, Kamyar Mirzazad Barijough, and A. Gerstlauer",2018,2018-10-16,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,37,2348-2359,"Edge computing has emerged as a trend to improve scalability, overhead, and privacy by processing large-scale data, e.g., in deep learning applications locally at the source. In IoT networks, edge devices are characterized by tight resource constraints and often dynamic nature of data sources, where existing approaches for deploying Deep/Convolutional Neural Networks (DNNs/CNNs) can only meet IoT constraints when severely reducing accuracy or using a static distribution that cannot adapt to dynamic IoT environments. In this paper, we propose DeepThings, a framework for adaptively distributed execution of CNN-based inference applications on tightly resource-constrained IoT edge clusters. DeepThings employs a scalable Fused Tile Partitioning (FTP) of convolutional layers to minimize memory footprint while exposing parallelism. It further realizes a distributed work stealing approach to enable dynamic workload distribution and balancing at inference runtime. Finally, we employ a novel work scheduling process to improve data reuse and reduce overall execution latency. Results show that our proposed FTP method can reduce memory footprint by more than 68% without sacrificing accuracy. Furthermore, compared to existing work sharing methods, our distributed work stealing and work scheduling improve throughput by <inline-formula> <tex-math notation=""LaTeX"">$1.7\times -2.2\times$ </tex-math></inline-formula> with multiple dynamic data sources. When combined, DeepThings provides scalable CNN inference speedups of <inline-formula> <tex-math notation=""LaTeX"">$1.7\times$ </tex-math></inline-formula>–<inline-formula> <tex-math notation=""LaTeX"">$3.5\times$ </tex-math></inline-formula> on 2–6 edge devices with less than 23 MB memory each.",434,58,10.1109/TCAD.2018.2858384,https://doi.org/10.1109/TCAD.2018.2858384,0.5800
Zha21b,DeepSlicing: Collaborative and Adaptive CNN Inference With Low Latency,Shuai Zhang et al.,2021,2021-09-01,IEEE Transactions on Parallel and Distributed Systems,32,2175-2187,,98,21,10.1109/TPDS.2021.3058532,https://doi.org/10.1109/TPDS.2021.3058532,0.5700
Mat19,Distilled Split Deep Neural Networks for Edge-Assisted Real-Time Systems,"Yoshitomo Matsubara, S. Baidya, Davide Callegaro, M. Levorato, and Sameer Singh",2019,2019-10-07,Proceedings of the 2019 Workshop on Hot Topics in Video Analytics and Intelligent Edges,,,"Offloading the execution of complex Deep Neural Networks (DNNs) models to compute-capable devices at the network edge, that is, edge servers, can significantly reduce capture-to-output delay. However, the communication link between the mobile devices and edge servers can become the bottleneck when channel conditions are poor. We propose a framework to split DNNs for image processing and minimize capture-to-output delay in a wide range of network conditions and computing parameters. The core idea is to split the DNN models into head and tail models, where the two sections are deployed at the mobile device and edge server, respectively. Different from prior literature presenting DNN splitting frameworks, we distill the architecture of the head DNN to reduce its computational complexity and introduce a bottleneck, thus minimizing processing load at the mobile device as well as the amount of wirelessly transferred data. Our results show 98% reduction in used bandwidth and 85% in computation load compared to straightforward splitting.",110,17,10.1145/3349614.3356022,https://doi.org/10.1145/3349614.3356022,0.5600
Hua23c,CEDAS: A Compressed Decentralized Stochastic Gradient Method With Improved Convergence,Kun-Yen Huang and Shin-Yi Pu,2023,2023-01-14,IEEE Transactions on Automatic Control,70,2242-2257,"In this article, we consider solving the distributed optimization problem over a multiagent network under the communication restricted setting. We study a compressed decentralized stochastic gradient method, termed “compressed exact diffusion with adaptive stepsizes (CEDAS),” and show that the method asymptotically achieves comparable convergence rate as centralized stochastic gradient descent (SGD) for both smooth strongly convex objective functions and smooth nonconvex objective functions under unbiased compression operators. In particular, to our knowledge, CEDAS enjoys so far the shortest transient time (with respect to the graph specifics) for achieving the convergence rate of centralized SGD, which behaves as <inline-formula><tex-math notation=""LaTeX"">$\mathcal {O}(n{C^{3}}/(1-\lambda _{2})^{2})$</tex-math></inline-formula> under smooth strongly convex objective functions and <inline-formula><tex-math notation=""LaTeX"">$\mathcal {O}(n^{3}{C^{6}}/(1-\lambda _{2})^{4})$</tex-math></inline-formula> under smooth nonconvex objective functions, where <inline-formula><tex-math notation=""LaTeX"">$(1-\lambda _{2})$</tex-math></inline-formula> denotes the spectral gap of the mixing matrix, and <inline-formula><tex-math notation=""LaTeX"">$C>0$</tex-math></inline-formula> is the compression-related parameter. In particular, CEDAS exhibits the shortest transient times when <inline-formula><tex-math notation=""LaTeX"">$C < \mathcal {O}(1/(1 - \lambda _{2})^{2})$</tex-math></inline-formula>, which is common in practice. Numerical experiments further demonstrate the effectiveness of the proposed algorithm.",17,5.3,10.1109/TAC.2024.3471854,https://doi.org/10.1109/TAC.2024.3471854,0.5500
Isl24,Towards Faster Decentralized Stochastic Optimization with Communication Compression,"Rustem Islamov, Yuan Gao, and Sebastian U. Stich",2024,2024-05-30,International Conference on Learning Representations,,,"Communication efficiency has garnered significant attention as it is considered the main bottleneck for large-scale decentralized Machine Learning applications in distributed and federated settings. In this regime, clients are restricted to transmitting small amounts of quantized information to their neighbors over a communication graph. Numerous endeavors have been made to address this challenging problem by developing algorithms with compressed communication for decentralized non-convex optimization problems. Despite considerable efforts, the current results suffer from various issues such as non-scalability with the number of clients, requirements for large batches, or bounded gradient assumption. In this paper, we introduce MoTEF, a novel approach that integrates communication compression with Momentum Tracking and Error Feedback. Our analysis demonstrates that MoTEF achieves most of the desired properties, and significantly outperforms existing methods under arbitrary data heterogeneity. We provide numerical experiments to validate our theoretical findings and confirm the practical superiority of MoTEF.",3,1.6,,https://www.semanticscholar.org/paper/5042f2d68cfdddd58fb4e0942b933b548c1c1e49,0.5400
Li23d,Convergence and Privacy of Decentralized Nonconvex Optimization With Gradient Clipping and Communication Compression,Boyue Li and Yuejie Chi,2023,2023-05-17,IEEE Journal of Selected Topics in Signal Processing,19,273-282,"Achieving communication efficiency in decentralized machine learning has been attracting significant attention, with communication compression recognized as an effective technique in algorithm design. This paper takes a first step to understand the role of gradient clipping, a popular strategy in practice, in decentralized nonconvex optimization with communication compression. We propose PORTER, which considers two variants of gradient clipping added before or after taking a mini-batch of stochastic gradients, where the former variant PORTER-DP allows local differential privacy analysis with additional Gaussian perturbation, and the latter variant PORTER-GC helps to stabilize training. We develop a novel analysis framework that establishes their convergence guarantees without assuming the stringent bounded gradient assumption. To the best of our knowledge, our work provides the first convergence analysis for decentralized nonconvex optimization with gradient clipping and communication compression, highlighting the trade-offs between convergence rate, compression ratio, network connectivity, and privacy.",19,6.6,10.1109/JSTSP.2025.3526081,https://doi.org/10.1109/JSTSP.2025.3526081,0.5300
Lia21,Compressed Gradient Tracking Methods for Decentralized Optimization with Linear Convergence,"Yiwei Liao, Zhuoru Li, Kun Huang, and Shi Pu",2021,2021-03-25,,,,"Communication compression techniques are of growing interests for solving the decentralized optimization problem under limited communication, where the global objective is to minimize the average of local cost functions over a multi-agent network using only local computation and peer-to-peer communication. In this paper, we first propose a novel compressed gradient tracking algorithm (C-GT) that combines gradient tracking technique with communication compression. In particular, C-GT is compatible with a general class of compression operators that unifies both unbiased and biased compressors. We show that C-GT inherits the advantages of gradient tracking-based algorithms and achieves linear convergence rate for strongly convex and smooth objective functions. In the second part of this paper, we propose an error feedback based compressed gradient tracking algorithm (EF-C-GT) to further improve the algorithm efficiency for biased compression operators. Numerical examples complement the theoretical findings and demonstrate the efficiency and flexibility of the proposed algorithms.",11,2.2,,https://www.semanticscholar.org/paper/4aaeabd11a8da4ac5efce966ba9820b5794c0e87,0.5200
Li23e,Asymmetrically Decentralized Federated Learning,Qinglun Li et al.,2023,2023-10-08,IEEE Transactions on Computers,74,2745-2756,"To address the communication burden and privacy concerns associated with the centralized server in Federated Learning (FL), Decentralized Federated Learning (DFL) has emerged, which discards the server with a peer-to-peer (P2P) communication framework, significantly expanding the application scenarios of FL. However, most existing DFL algorithms are based on symmetric topologies, such as ring and grid topology, which can easily lead to deadlocks and are susceptible to the impact of network link quality in practice. To address these issues, we propose DFedSGPSM, a transitional framework that converts symmetric DFL optimizers into asymmetric variants. By adopting the Push-Sum protocol in asymmetric network topologies, our framework successfully circumvents the deadlock and link-quality issues prevalent in symmetric configurations. To further validate the effectiveness of our algorithm framework, we integrate the local momentum (in DFedAvgM) and SAM (in DFedSAM) from existing symmetric DFL optimizer into DFedSGPSM to accelerate training and pursue smooth local minimum, which enables existing symmetric DFL optimizers to be seamlessly integrated into asymmetric DFL. Theoretical analysis proves that DFedSGPSM achieves a linear speedup rate of <inline-formula><tex-math notation=""LaTeX"">$ \mathcal{O}\left(\frac{1}{\sqrt{nT}}\right)$</tex-math><alternatives><mml:math><mml:mrow><mml:mi mathvariant=""script"">O</mml:mi><mml:mrow><mml:mo>(</mml:mo><mml:mfrac><mml:mn>1</mml:mn><mml:mrow><mml:msqrt><mml:mrow><mml:mi>n</mml:mi><mml:mi>T</mml:mi></mml:mrow></mml:msqrt></mml:mrow></mml:mfrac><mml:mo>)</mml:mo></mml:mrow></mml:mrow></mml:math><inline-graphic xlink:href=""li-ieq1-3569185.gif""/></alternatives></inline-formula> in the non-convex setting. This analysis also reveals crucial issues such as tighter upper bounds achieved with improved topological connectivity. Empirically, extensive experiments conducted on the MNIST, CIFAR10&100 datasets demonstrate the superior performance of our proposed algorithm compared to several existing SOTA optimizers in terms of generalization.",7,2.8,10.1109/TC.2025.3569185,https://doi.org/10.1109/TC.2025.3569185,0.5100
Bel21,Decentralised Learning in Federated Deployment Environments,"P. Bellavista, L. Foschini, and Alessio Mora",2021,2021-02-11,ACM Computing Surveys (CSUR),54,1 - 38,"Decentralised learning is attracting more and more interest because it embodies the principles of data minimisation and focused data collection, while favouring the transparency of purpose specification (i.e., the objective for which a model is built). Cloud-centric-only processing and deep learning are no longer strict necessities to train high-fidelity models; edge devices can actively participate in the decentralised learning process by exchanging meta-level information in place of raw data, thus paving the way for better privacy guarantees. In addition, these new possibilities can relieve the network backbone from unnecessary data transfer and allow it to meet strict low-latency requirements by leveraging on-device model inference. This survey provides a detailed and up-to-date overview of the most recent contributions available in the state-of-the-art decentralised learning literature. In particular, it originally provides the reader audience with a clear presentation of the peculiarities of federated settings, with a novel taxonomy of decentralised learning approaches, and with a detailed description of the most relevant and specific system-level contributions of the surveyed solutions for privacy, communication efficiency, non-IIDness, device heterogeneity, and poisoning defense.",99,19,10.1145/3429252,https://doi.org/10.1145/3429252,0.5000
Gab23,A Survey on Decentralized Federated Learning,"Edoardo Gabrielli, Giovanni Pica, and Gabriele Tolomei",2023,2023-08-08,ArXiv,abs/2308.04604,,"In recent years, federated learning (FL) has become a very popular paradigm for training distributed, large-scale, and privacy-preserving machine learning (ML) systems. In contrast to standard ML, where data must be collected at the exact location where training is performed, FL takes advantage of the computational capabilities of millions of edge devices to collaboratively train a shared, global model without disclosing their local private data. Specifically, in a typical FL system, the central server acts only as an orchestrator; it iteratively gathers and aggregates all the local models trained by each client on its private data until convergence. Although FL undoubtedly has several benefits over traditional ML (e.g., it protects private data ownership by design), it suffers from several weaknesses. One of the most critical challenges is to overcome the centralized orchestration of the classical FL client-server architecture, which is known to be vulnerable to single-point-of-failure risks and man-in-the-middle attacks, among others. To mitigate such exposure, decentralized FL solutions have emerged where all FL clients cooperate and communicate without a central server. This survey comprehensively summarizes and reviews existing decentralized FL approaches proposed in the literature. Furthermore, it identifies emerging challenges and suggests promising research directions in this under-explored domain.",44,16,10.48550/arXiv.2308.04604,https://doi.org/10.48550/arXiv.2308.04604,0.4900
Zha25p,Communication-Efficient Distributed On-Device LLM Inference Over Wireless Networks,"Kai Zhang, Hengtao He, Shenghui Song, Jun Zhang, and K. B. Letaief",2025,2025-03-19,IEEE Journal of Selected Topics in Signal Processing,19,1301-1317,"Large language models (LLMs) have demonstrated remarkable success across various application domains, but their enormous sizes and computational demands pose significant challenges for deployment on resource-constrained edge devices. To address this issue, we propose a novel distributed on-device LLM inference framework that leverages tensor parallelism to partition the neural network tensors (e.g., weight matrices) of one LLM across multiple edge devices for collaborative inference. A key challenge in tensor parallelism is the frequent all-reduce operations for aggregating intermediate layer outputs across participating devices, which incurs significant communication overhead. To alleviate this bottleneck, we propose an over-the-air computation (AirComp) approach that harnesses the analog superposition property of wireless multiple-access channels to perform fast all-reduce steps. To utilize the heterogeneous computational capabilities of edge devices and mitigate communication distortions, we investigate a joint model assignment and transceiver optimization problem to minimize the average transmission error. The resulting mixed-timescale stochastic non-convex optimization problem is intractable, and we propose an efficient two-stage algorithm to solve it. Moreover, we prove that the proposed algorithm converges almost surely to a stationary point of the original problem. Comprehensive simulation results will show that the proposed framework outperforms existing benchmark schemes, achieving up to 5x inference speed acceleration and improving inference accuracy.",5,4.7,10.1109/JSTSP.2025.3581478,https://doi.org/10.1109/JSTSP.2025.3581478,0.4800
Cai24b,Edge-LLM: A Collaborative Framework for Large Language Model Serving in Edge Computing,"Fenglong Cai, Dong Yuan, Zhe Yang, and Li-zhen Cui",2024,2024-07-07,2024 IEEE International Conference on Web Services (ICWS),,799-809,"The rapid advancement and extensive implementation of Large Language Models (LLMs) are milestones in the realm of artificial intelligence. Although Parameter-Efficient Transfer Learning (PETL), a.k.a. Adapter, methods have reduced the barrier for fine-tuning and inference on LLMs, it becomes a challenge to efficiently deploy and fine-tuning different adapter models needed for massive AI applications. With the popularity of SoC chips, the computing power of edge devices has improved significantly. To meet the computational resources required by LLM applications and improve quality of service (QoS), we propose Edge-LLM, a server-node collaboration framework for large-scale language model serving, to efficiently utilize edge resources to accelerate LLM fine-tuning and inference in resource-constrained scenarios. In the framework, we implement an adaptive quantization strategy, FM cache mechanism, and value density first (VDF) scheduling algorithm to reduce GPU overhead and accelerate LLM computation. The experimental results demonstrate that Edge-LLM can significantly improve overall computational speed by a factor of 17, decrease the number of tasks experiencing timeouts by 63%, and reduce GPU overhead by up to 43%.",44,25,10.1109/ICWS62655.2024.00099,https://doi.org/10.1109/ICWS62655.2024.00099,0.4700
Pen25,A Distributed Peer-to-Peer NLP Model Training Framework with Blockchain Incentives,"Archana Reddy Penumada, Divya Jyothi Gundapaneni, Akshitha Chennupati, and Meena Belwal",2025,2025-11-20,2025 9th International Conference on Computational System and Information Technology for Sustainable Solutions (CSITSS),,1-6,"The growing computational requirements of Natural Language Processing (NLP) model training call for scalable and decentralized approaches. This work introduces a Distributed Peer-to-Peer NLP Model Training Framework that uses blockchain-based incentives to motivate model training participation. The framework splits training tasks among various nodes, employing federated learning concepts to achieve privacy-preserving collaboration. Blockchain is used to create a secure and transparent incentive model, in which contributors are rewarded with incentives in accordance with their computational contributions. Smart contracts manage incentive distribution and guarantee resource fairness allocation. This decentralized model increases scalability, minimizes the need for centralized infrastructure, and facilitates democratized access to AI model training. Experimental outcomes confirm the efficiency of the framework in realizing effective and secure distributed NLP training without any compromise on model performance. The system developed creates an open, community-centric environment for AI development, enabling more accessible and sustainable high-performance NLP models.",0,,10.1109/CSITSS67709.2025.11294535,https://doi.org/10.1109/CSITSS67709.2025.11294535,0.3500
