Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Mao, YC; Rong, Y; Chi, FD; Li, GY; Xu, HW; Ping, P",Personalized Federated Learning over Edge-Cloud Collaborative Network for Intelligent Sensing Analysis,2026,TSINGHUA SCIENCE AND TECHNOLOGY,2,10.26599/TST.2024.9010251,Article,,WOS:001603386000001
"Wang, L; Wei, ZH; Mao, BM; Luo, Q; Peng, QH; Xiao, P",Energy-Efficient Federated Learning Over Wireless Networks: A GNN-Assisted Deep Reinforcement Learning Approach,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3689919,Article,,WOS:001815208100028
"Ahmad, I; Becvar, Z; Mach, P",Coordinated Federated Learning for Radio Resource Management in Future Wireless Networks,2026,IEEE WIRELESS COMMUNICATIONS LETTERS,0,10.1109/LWC.2026.3654242,Article,,WOS:001673860700015
"Yang, WD; Wu, ZZ; Wang, YH; Liang, YY",Accurate and sample efficient driver takeover time prediction in autonomous driving with privacy preservation: A federated meta attentive interpretable tabular learning approach,2026,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,0,10.1016/j.trc.2026.105956,Article,,WOS:001855712200001
"Wang, S; Chiang, M; Poor, HV",Optimizing Server Placement for Vertical Federated Learning in Dynamic Edge/Fog Networks,2026,IEEE TRANSACTIONS ON NETWORKING,0,10.1109/TON.2026.3700898,Article,,WOS:001811571300004
"He, WL; Cao, H; Zhang, JS; Yang, DC",Efficient Federated Learning Method FedLayerPrune Based on Layer Adaptive Pruning,2026,ELECTRONICS,0,10.3390/electronics15051049,Article,,WOS:001713491200001
"Toderean, L; Mesesan, M; Cioara, T; Anghel, I",Asynchronous federated learning with partial weights aggregation for energy consumption forecasting,2026,SCIENCE PROGRESS,0,10.1177/00368504261456965,Article,,WOS:001807686200001
"Ieropoulos, V; Anthi, E; Spyridopoulos, T; Burnap, P; Carnelli, P; Khan, A",Federated Detection at the Edge: Collaborative Anomaly Detection for Resource-Limited IoT,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3674644,Article,,WOS:001772897200049
"Sheeraz, G; Li, WW; Chen, Q; Zhou, FJ",Adaptive federated learning for slide-level biomarker prediction in breast cancer via misprediction risk analysis,2026,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0,10.1016/j.chemolab.2026.105706,Article,,WOS:001719562300001
"Terziyska, M; Ilieva, I; Terziyski, Z; Komitov, N",A Review of the Transition from Industry 4.0 to Industry 5.0: Unlocking the Potential of TinyML in Industrial IoT Systems,2026,SCI,7,10.3390/sci8010010,Review,,WOS:001671086100001
"Zhou, JH; Li, F; Shi, TY; Quan, XX",FedQS: asynchronous federated learning based on queue scheduling,2026,JOURNAL OF CLOUD COMPUTING-ADVANCES SYSTEMS AND APPLICATIONS,0,10.1186/s13677-026-00977-4,Article,,WOS:001869328700001
"Wang, Y; Liu, HS; Wang, JL; Song, W; Liu, L; Li, BX; Luo, N; Xu, TZ; Zou, ZX",Hierarchical Federated Reinforcement Learning for Privacy-Preserving HVac Optimization in Building Clusters,2026,IEEE ACCESS,0,10.1109/ACCESS.2026.3702269,Article,,WOS:001807913600014
"Zhang, XY; Zou, Y; Huang, YN; Ng, SK; Wang, H",Improving Non-IID federated survival analysis with data augmentation and gradient boosted trees,2026,APPLIED INTELLIGENCE,0,10.1007/s10489-026-07147-8,Article,,WOS:001693003500004
"Zhang, JS; Wang, CX; Qian, Q; Yin, S",Source-free domain adaptation for cross-domain remaining useful life prediction: A distributed federated learning perspective,2026,RELIABILITY ENGINEERING & SYSTEM SAFETY,38,10.1016/j.ress.2026.112271,Article,,WOS:001680370800001
"Namitha, TN; Raghavendra, S; Vinith, R",Federated Learning with Adaptive Intermediate Model Selection for Predicting IVIG Resistance in Kawasaki Disease,2026,INTERNATIONAL JOURNAL OF ONLINE AND BIOMEDICAL ENGINEERING,0,10.3991/ijoe.v22i02.58737,Article,,WOS:001688750800007
"Shi, JJ; Wu, QL; Zhang, XM",Edge-Centric Federated Subgraph Isomorphism Counting via Residual Graph Neural Networks,2026,INFORMATION,0,10.3390/info17040375,Article,,WOS:001749742700001
"Zhou, ZH; He, YH; Zhang, W; Ding, ZH; Wu, B; Xiao, K",Blockchain-empowered cluster distillation federated learning for heterogeneous smart grids,2026,INFORMATION FUSION,0,10.1016/j.inffus.2025.103913,Article,,WOS:001618633400001
"Tashrif, MTA; Mahir, SH; Kundu, D; Rahman, A; Al Farid, F; Mansor, S; Miah, AM",Predicting preterm birth with privacy-preserving AI models: Federated learning and explainable AI,2026,EGYPTIAN INFORMATICS JOURNAL,0,10.1016/j.eij.2026.100901,Article,,WOS:001689120400001
"Gagniuc, PA",Antivirus Systems: Detection Methods and Architectures,2026,ALGORITHMS,0,10.3390/a19050345,Review,,WOS:001774045800001
"Zhu, XX; Xiaosong, E; Nappi, M; Rida, I; Chen, H",FedBayesMamba: Uncertainty-aware federated learning for multimodal and audio-visual sequential modeling with selective state space models☆,2026,PATTERN RECOGNITION,2,10.1016/j.patcog.2026.114240,Article,,WOS:001799193600001
"Xiao, JY; Wang, YJ; Wang, S; Soo, YY; Chen, ZH",Multiphysics-Informed Adaptive Personalized Federated Learning for Battery State-of-Health Estimation,2026,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,1,10.1109/TIE.2026.3682394,Article; Early Access,,WOS:001760519100001
"Wang, SJ; Huang, H; Zhang, N; Sun, SL",Federated Incomplete Multi-View Clustering With Cross-View Relationship Imputation,2026,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,10.1109/TKDE.2026.3692681,Article,,WOS:001785992400025
"Yuan, JL; Xu, DL; Xu, MW; Li, YC; Liu, XZ; Liu, YH; Wang, SG",Training With Integer-Only Arithmetic: Energy-Efficient Federated Learning With Mobile DSP Offloading,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2025.3635268,Article,,WOS:001732688700039
"Shi, WM; Sun, LS; Yang, YG; Zhou, YH",Quantum federated learning utilizing measurement-based quantum computation,2026,QUANTUM INFORMATION PROCESSING,0,10.1007/s11128-025-05026-8,Article,,WOS:001691786300004
"Tian, HB; Li, XX; Wu, ZG; Magnússon, S",Communication-efficient online federated composite optimization,2026,AUTOMATICA,1,10.1016/j.automatica.2025.112679,Article,,WOS:001620814000001
"Zhou, SF; Wang, YF; Wang, L; Chen, LY; Wang, YD",FedDG: An Efficient Federated Learning Framework for IoT Communication Based on Dynamic Fusion and Gradient Compression,2026,IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,2,10.1109/TII.2025.3641285,Article,,WOS:001649761900001
"Hong, JL; Liu, YN; Wang, XR",Core-Set Selection Considering Parties Honesty in Vertical Federated Learning,2026,"WEB AND BIG DATA, APWEB-WAIM 2025, PT IV",0,10.1007/978-981-95-5722-6_2,Proceedings Paper,,WOS:001735371400002
"Gao, K; Zhu, TQ; Ye, DY; Liu, B; Zhou, WL",Hidden Threats in Federated Unlearning: Camouflaged Poisoning Attacks and Their Unlearning Consequences,2026,IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING,0,10.1109/TDSC.2025.3630811,Article,,WOS:001714500400046
"Hao, XL; Gong, QY; Chen, Y",Defending against Topological Information Probing for Online Decentralized Web Services,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2025.073155,Article,,WOS:001672788000001
"Li, T; Li, DQ; Cui, SC; Liu, TT; Xu, J",BVSAP: A Bidirectional Verifiable Secure Aggregation Protocol for federated learning,2026,COMPUTER NETWORKS,0,10.1016/j.comnet.2026.112421,Article,,WOS:001785522400001
"Bocu, R; Iavich, M",Generalized detection of DDoS attack patterns using machine learning models,2026,JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,1,10.1016/j.jnca.2026.104441,Article,,WOS:001686898200001
"Yu, C; Tan, JJ; Zhao, WW; Gu, K",Gradient Feature-Based Collaborative Filtering in Verification Federated Learning with Privacy-Preserving,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2026.075457,Article,,WOS:001721047400001
"Lu, WT; Ye, AY; Liu, YH; Yang, LJ; Zhao, PN; Liu, ZQ",TS-FL: A Two-Stage Federated Learning Framework for Zero-Day Attack Detection in Autonomous Vehicle CAN-FD Networks,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2026.3715632,Article; Early Access,,WOS:001843686700001
"Kulkarni, R; Kondeti, VSSK; Pillai, BS; Rajendran, S",Blockchain-Assisted Improved Cryptographic Privacy-Preserving FL Model with Consensus Algorithm for ORAN,2026,CMC-COMPUTERS MATERIALS & CONTINUA,1,10.32604/cmc.2025.069835,Article,,WOS:001622527900001
"Li, YJ; Sun, Y; Guo, L; Guo, ZJ; Zhou, CQ; Yang, BQ",EPRA-VFL: A privacy-preserving and efficient verifiable federated learning scheme with robust aggregation,2026,JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,1,10.1016/j.jpdc.2026.105266,Article,,WOS:001733238400001
"Deng, S; Tian, P; Deng, JY; Wu, XD",FedSTAFN: A Secure and Efficient Privacy-Preserving Federated Learning Model for Electricity Theft Detection,2026,IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,0,10.1109/TETCI.2026.3716871,Article; Early Access,,WOS:001843638900001
"Ali, A; Xia, YQ; Jiang, WW; Zia, MF; Khan, ZA; Huma, Z",Distributed Federated Autoencoder-DeepCNN Framework for False Data Injection Attack Detection in Consumer Applications,2026,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,1,10.1109/TCE.2026.3678431,Article,,WOS:001788997300046
"Kolli, CS; Jagannathan, V; Lanka, DR; Rajyalakshmi, C; Radha, VKR; Reddy, VVK",SCWO-SNN: Snow carpet weaver optimization based spiking neural network for fraud detection in UPI transactions using federated learning,2026,COMPUTER STANDARDS & INTERFACES,0,10.1016/j.csi.2026.104166,Article,,WOS:001758342600001
"Awan, MZ; Khan, NA; Strakos, P; Jhangeer, A; Riha, L",Privacy-preserving federated learning with light-weight attention improved CNNs for automated leukemia detection across distributed medical imaging,2026,SCIENTIFIC REPORTS,1,10.1038/s41598-026-40581-9,Article,,WOS:001723128200014
"Chen, HY; Xu, TY; Wu, XJ; Kittler, J",A Knowledge-Imparting Generative Modelling Framework for Heterogeneous Federated Learning,2026,IEEE-CAA JOURNAL OF AUTOMATICA SINICA,0,10.1109/JAS.2026.125840,Article,,WOS:001862949500015
"Gobet, E; Grangereau, M",Federated Stochastic Control of Numerous Heterogeneous Energy Storage Systems,2026,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,0,10.1007/s10957-025-02918-8,Article,,WOS:001694436200005
"Mahmood, H; Alamgir, Z; Javed, ST; Karim, S; Awais, M","Federated Generative Models in Medical Imaging: Current Advances, Challenges, and Future Directions",2026,IEEE ACCESS,4,10.1109/ACCESS.2026.3650810,Article,,WOS:001662945100045
"Akter, R; Naizheng, B; Ullah, I; Singh, S; Singh, A; Iqbal, M",Fair client selection and encrypted aggregation: a federated learning framework for intrusion detection in resource-constrained networks,2026,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS,4,10.1007/s10586-025-05905-w,Article,,WOS:001691973700013
"Wu, Y; Chang, HS",Automatic detection of multi-site oral squamous cell carcinoma based on privacy-preserving federated learning,2026,BMC ORAL HEALTH,0,10.1186/s12903-026-08388-2,Article,,WOS:001788036800001
"Sebastián, E; Pfitzer, N; Shankar, A; Prorok, A",Prompting Robot Teams With Natural Language,2026,IEEE ROBOTICS AND AUTOMATION LETTERS,0,10.1109/LRA.2026.3711839,Article,,WOS:001824167800005
"Xia, Y; Hofmeister, C; Egger, M; Bitar, R",Perfect Privacy for Discriminator-Based Byzantine-Resilient Federated Learning,2026,IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY,0,10.1109/TIFS.2026.3694660,Article,,WOS:001778382500001
"Alvarez-López, C; González-Briones, A; Li, TC",Explainable AI and Multi-Agent Systems for Energy Management in IoT-Edge Environments: A State of the Art Review,2026,ELECTRONICS,10,10.3390/electronics15020385,Article,,WOS:001670317800001
"Molo, MJ; Vadicamo, L; Gennaro, C; Carlini, E",Decentralized edge learning: A comparative study of distillation strategies and dissimilarity measures,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,2,10.1016/j.future.2025.108171,Article,,WOS:001595040300001
"Abebe, W; Potnis, A; Sadik, J; Cunningham, J; Longcoy, A; Prout, R; Sundararajan, A; Chinthavali, S; Lunga, D",Roadmap and benchmarking: Privacy in federated load forecasting,2027,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,0,10.1016/j.future.2026.108713,Article,,WOS:001838107200001
"Huang, W; Zhou, ZK; Zhao, WX; Wang, XY; Zhang, ZS; Peng, J",Enhancing Federated Domain Generalization by Data Influences on Global Model Update,2026,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,0,10.1109/TKDE.2026.3691040,Article,,WOS:001785992400005
"Landau, D; de Pater, I; Mitici, M; Saurabh, N",Federated learning framework for collaborative remaining useful life prognostics: An aircraft engine case study,2026,FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE,11,10.1016/j.future.2025.107945,Article,,WOS:001523039100003
"Dehaghi, AM; KhademSohi, H; Razavi, R; Drew, S; Moshirpour, M",FedVSR: Towards Model-Agnostic Federated Learning in Video Super-Resolution,2026,"PROCEEDINGS OF THE 2026 ACM MULTIMEDIA SYSTEM CONFERENCE, MMSYS 2026",0,10.1145/3793853.3795752,Proceedings Paper,,WOS:001776401500011
"Yang, N; Yuan, X; Lin, H; Zhang, HJ; Lv, P; Wang, J",FedDM: Federated Learning Incorporating Dissimilarity Measure for Mobile Edge Computing Systems,2026,IEEE TRANSACTIONS ON COGNITIVE COMMUNICATIONS AND NETWORKING,2,10.1109/TCCN.2025.3567978,Article,,WOS:001650420100028
"Abdellah, M; Hesham, A; Salah, A; Behery, GM",A New Lossless Compression Paradigm for Federated Learning: A Quantile-Based Framework for Bandwidth Efficiency Without Accuracy Degradation,2026,INFORMATION,0,10.3390/info17060528,Article,,WOS:001802461900001
"Hu, FY; Ma, Y",Health-Aware Energy Management for Fuel Cell Hybrid Electric Vehicles Using Federated Soft Actor-Critic Approach,2026,IEEE TRANSACTIONS ON TRANSPORTATION ELECTRIFICATION,0,10.1109/TTE.2026.3661383,Article,,WOS:001779892400029
"Wang, ZQ; Yan, XM; Jin, YC",Fairness-oriented vertical federated GNNs with incomplete sensitive attributes,2026,INFORMATION FUSION,0,10.1016/j.inffus.2025.103871,Article,,WOS:001607027300001
"Alrashdi, I; Taloba, AI",AI-driven smart packaging: enhancing sustainability and cybersecurity in food supply chains,2026,FRONTIERS IN SUSTAINABLE FOOD SYSTEMS,1,10.3389/fsufs.2025.1712080,Article,,WOS:001694419300001
"Feng, Y; Qian, Q",Privacy-preserving Federated Graph Neural Network with Global Semantic Augmentation and Layer-Wise Node Alignment for Social Analysis,2026,KNOWLEDGE-BASED SYSTEMS,1,10.1016/j.knosys.2026.116040,Article,,WOS:001759595100001
"Palkar, SS; Mehra, R; Hadimani, L",A blockchain-based self-sovereign identity in adaptive access control framework and differential privacy for real-time privacy-preserving EHR management,2026,OPSEARCH,0,10.1007/s12597-026-01167-1,Article; Early Access,,WOS:001746007800001
"Jiang, Z; Luo, CY; Zhang, CQ; Chen, XB; Tian, S; Liu, PY",HPM-Fed: Hierarchical partial merge multi-tailed federated learning,2026,NEUROCOMPUTING,0,10.1016/j.neucom.2026.133608,Article,,WOS:001753060600001
"Xuan, SZ; Kumar, PG; Rani, C; Kanagalakshmi, K; RajiniGanth, R; Mahmood, A",Federated and Cross-Domain Student Performance Prediction,2026,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,0,,Article,,WOS:001799324500001
"Sreelakshmi, M; Delhibabu, R",Asynchronous proximal federated aggregation for heterogeneous healthcare networks,2026,FRONTIERS IN DIGITAL HEALTH,1,10.3389/fdgth.2026.1879670,Article,,WOS:001836024200001
"Niro, F; Di Renzo, M; Agnello, P; Petyx, M; Ciaramella, G; Martinelli, F; Cesarelli, M; Santone, A; Mercaldo, F",A Privacy-Preserving Method for Explainable Multiple Sclerosis Detection Through Federated Machine Learning,2026,"IMAGE ANALYSIS AND PROCESSING-ICIAP 2025 WORKSHOPS, PT II",0,10.1007/978-3-032-11381-8_3,Proceedings Paper,,WOS:001734341300003
"Yue, WT; Lai, TY; Mao, QY; Li, QL; Camacho, D",A Review of Federated Learning Under Data Heterogeneity,2026,EXPERT SYSTEMS,0,10.1111/exsy.70271,Review,,WOS:001766605900008
"Rittig, JG; Kortmann, C",Federated learning from molecules to processes: A perspective☆,2026,CHEMICAL ENGINEERING RESEARCH & DESIGN,0,10.1016/j.cherd.2026.07.011,Article,,WOS:001825212700001
"Torkian, V; Bamdad, S; Sarfaraz, AH",Integrating AI and OR for investment decision-making in emerging digital lending businesses: a risk-return multi-objective optimization approach,2026,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,4,10.1080/01605682.2025.2498652,Article,,WOS:001481407500001
"Romo, MSV; Tripp-Barba, C; Garzón, NO; Barbecho, P; Hinojosa, XC; Urquiza-Aguiar, L",Federated Learning Frameworks for Intelligent Transportation Systems: A Comparative Adaptation Analysis,2026,SMART CITIES,1,10.3390/smartcities9010012,Article,,WOS:001671101300001
"Wang, ZF; Wang, KC; Wang, JR",Optimal Federated-Learning-Based Resource Allocation Scheme for NOMA-Enabled Industrial Internet of Things,2026,IEEE INTERNET OF THINGS JOURNAL,0,10.1109/JIOT.2026.3654079,Article,,WOS:001760393300010
"Wang, MH",Artificial Intelligence Across the Obesity Continuum: From Mechanistic Insights to Global Precision Prevention and Therapy,2026,OBESITY,7,10.1002/oby.70095,Review,,WOS:001634521500001
"Zhang, Y; Chen, T; Liu, DZ; Zhang, Z",RP-PBFT: a fault-tolerance-enhanced PBFT consensus with reputation evaluation for federated learning,2026,COMPUTING,0,10.1007/s00607-026-01703-3,Article,,WOS:001806766300001
"Tian, JF; Xu, TF; Zhu, Q",A Federated Learning Framework with Blockchain and Cache Pools for Unreliable Devices in a Cloud-Edge-End Environment,2026,"COLLABORATIVE COMPUTING: NETWORKING, APPLICATIONS AND WORKSHARING, COLLABORATECOM 2024, PT III",0,10.1007/978-3-031-93257-1_14,Proceedings Paper,,WOS:001594493500014
"Kamalakkannan, D; Suneel, S; Sundaradhas, SN; Maroor, JP; Pragadeeswaran, S; Shaik, S","EnsembleXAI Framework for Real-Time Intelligent Data Security, Distributed Computing, and Explainable Cloud Storage Applications",2026,INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS,0,10.1142/S0218213026400117,Article,,WOS:001818362800001
"Rizzo, G; Palma, NP; Marsan, MA; Mancuso, V",Floating Gossip: Serverless Distributed Learning in Dynamic Scenarios,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,0,10.1109/TMC.2026.3682564,Article,,WOS:001843567200015
"Kundu, S; Patkar, SS; Mishra, SM; Trivedi, G; Merchant, F","A Comprehensive Review of Tsetlin Machines: Concepts, Applications, Analysis, and the Future",2026,IEEE INTERNET OF THINGS JOURNAL,2,10.1109/JIOT.2026.3665145,Article,,WOS:001760393300027
"Wang, ZH; Zhang, JL; Zhang, CY",A Heuristically Staged Multiagent Reinforcement Learning Method for the Coverage Search Problem of Decentralized Multiagent Systems,2026,IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS,0,10.1109/TSMC.2026.3660337,Article,,WOS:001702922100001
"Saeed, N; Wen, FS; Afzal, MZ; Saeed, M",AI-integrated blockchain framework for dynamic pricing and energy transactions in microgrids,2026,SUSTAINABLE ENERGY GRIDS & NETWORKS,0,10.1016/j.segan.2026.102435,Article,,WOS:001838687100001
"Zhao, JY; Yang, CY; Liu, TT",Sequential Model Averaging-Based Decentralized Learning for Low Overhead and Fast Convergence,2026,IEEE COMMUNICATIONS LETTERS,0,10.1109/LCOMM.2025.3630324,Article,,WOS:001644559900039
"Sana, MS; Ahmad, I; Yang, L; Alkhrijah, Y; Almadhor, A; Alawad, MA; Yuen, C",Secure UAV-RIS-Enabled IoT Systems: Federated DDPG With Attention Mechanism for Adversarial Attack Mitigation,2026,IEEE INTERNET OF THINGS JOURNAL,6,10.1109/JIOT.2025.3580969,Article,,WOS:001696600200045
"Asadi, Y",Paving the Future of Intelligent Pavement Defect Detection with Machine Learning: A Comprehensive Survey of Techniques and Applications,2026,INTERNATIONAL JOURNAL OF PAVEMENT RESEARCH AND TECHNOLOGY,8,10.1007/s42947-026-00711-y,Review; Early Access,,WOS:001678367800001
"Wu, L",Federated Meta-Learning for Open Set Identification with Privacy Preservation,2026,INTERNATIONAL JOURNAL OF COMPUTERS COMMUNICATIONS & CONTROL,0,10.15837/ijccc.2026.3.7033,Article,,WOS:001781243100006
"Li, Y; Xie, RY; Li, CJ; Wang, Y; Dong, ZY",Federated Graph Learning for EV Charging Demand Forecasting With Personalization Against Cyberattacks,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2026.3712866,Article; Early Access,,WOS:001868240900001
"Safaei, M; Soleymani, A; Asadi, S; Safaei, M; Goudarzi, S",Detecting and Mitigating Adversarial Machine Learning Attacks in Autonomous Vehicles Within the Internet of Vehicles,2026,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,0,10.1109/TITS.2026.3652712,Article,,WOS:001676404000001
"Induru, V; Radhakrishnan, P; Ramar, VA; Kushala, K; Kolli, YK; Kumar, SKP",Fortifying the Cloud: AI-driven Federated Learning for Intrusion Detection and Cyber Resilience,2026,JOURNAL OF MULTISCALE MODELLING,0,10.1142/S1756973726400299,Article,,WOS:001792388400001
"Ke, WL; Liu, ZC; Guo, SY; Song, W; Feng, Y",VHFed: A Two-Tier Vertical and Horizontal Federated Learning Framework for Enhanced Model Performance,2026,"DATABASE SYSTEMS FOR ADVANCED APPLICATIONS, DASFAA 2025, PT IV",0,10.1007/978-981-95-4149-2_18,Proceedings Paper,,WOS:001830769600018
"Satpathy, PR; Ramachandaramurthy, VK","Artificial intelligence and machine learning for distributed energy resource management systems: Applications, frameworks, and future directions",2026,APPLIED ENERGY,8,10.1016/j.apenergy.2025.127109,Article,,WOS:001626801800001
"Khowaja, SA; Dev, K; Thakur, D; Fortino, G",Agentic ElderFedLearn: A Differential Privacy-Based Approach for Elderly DiseasePrediction,2026,IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS,0,10.1109/TCSS.2026.3654436,Article,,WOS:001691135900001
"Khan, H; Joshi, N; Jabbari, A; Zangoti, H; Alrakah, HT; Budhiraja, I",Quantum federated reinforcement learning-based energy efficiency optimization for IRS-assisted underlaying UAV communication,2026,VEHICULAR COMMUNICATIONS,2,10.1016/j.vehcom.2026.101003,Article,,WOS:001678342000001
"Chaudhary, M; Agrawal, H",Parkinson's disease Diagnosis and prognosis: A Systematic Review of Machine Learning and Deep Learning with Emphasis on Model Optimization,2026,ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,0,10.1007/s11831-026-10506-w,Review,,WOS:001681960300001
"Sudhakar, G; Reddy, MI; Pradeep, KR; Madhavi, GB; Reddy, YS; Bollimuntha, M",BLEND blockchain and federated learning enabled data sharing network,2026,SCIENTIFIC REPORTS,0,10.1038/s41598-026-49544-6,Article,,WOS:001865216500001
"Mora, A; Valerio, L; Bellavista, P",Federated Unlearning via Distilled Data,2026,IEEE TRANSACTIONS ON MOBILE COMPUTING,2,10.1109/TMC.2026.3666356,Article,,WOS:001785983900013
"Lin, LT; Ma, HS; Wang, JX; Yang, SY",A Survey on Zeroth-Order Optimization for Machine Learning,2026,"WEB INFORMATION SYSTEMS AND APPLICATIONS, WISA 2025",0,10.1007/978-981-95-6426-2_43,Proceedings Paper,,WOS:001768061900043
"Somvanshi, S; Islam, MM; Chhetri, G; Chakraborty, R; Mimi, MS; Shuvo, SA; Islam, KS; Javed, S; Rafat, SA; Dutta, A; Das, S",From Tiny Machine Learning to Tiny Deep Learning: A Survey,2026,ACM COMPUTING SURVEYS,22,10.1145/3776588,Article,,WOS:001699320100002
"Shrimali, B; Geddam, R; Ghayvat, H; Shah, R; Ginglani, M",Impact of Aggregation Functions and Learning Settings in Privacy-Preserving Federated Learning for Skin Cancer Detection,2026,HEALTHCARE TECHNOLOGY LETTERS,0,10.1049/htl2.70096,Article,,WOS:001863107700001
"Guo, XY; You, L; Chen, ZX; Lu, XZ; Nallanathan, A; Gao, XQ",Quantization-Based Federated Learning in User-Centric Cell-Free Massive MIMO,2026,IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY,0,10.1109/TVT.2025.3617945,Article,,WOS:001743204500007
"Hazeena, K; Gnanaguru, G; Lalitha, G; Priscila, SS",Federated learning for the detection of malware in IoT devices,2026,INTERNATIONAL JOURNAL OF CRITICAL INFRASTRUCTURES,0,10.1504/IJCIS.2026.10067414,Article,,WOS:001819802400002
"Zhou, WX; Zhu, ZY; Xie, MY; Qu, ZH",Federated Learning via TEE-Based Dual-Branch Architecture and Interaction-Aware Pruning,2026,"NETWORK AND PARALLEL COMPUTING, NPC 2025, PT II",0,10.1007/978-3-032-10466-3_34,Proceedings Paper,,WOS:001717902300034
"Feng, X; Pan, JF; Song, XM; Cui, KP; Liu, HY",PASA: Proxy-assisted aggregation for private federated learning in heterogeneous wireless networks,2026,JOURNAL OF SYSTEMS ARCHITECTURE,0,10.1016/j.sysarc.2026.103803,Article,,WOS:001747166500001
"Li, ZX; Li, ZQ; Lin, J; Shen, T; Xiao, J; Guo, YK; Lin, T; Wu, C",Improving Model Fusion by Training-Time Neuron Alignment With Fixed Neuron Anchors,2026,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,1,10.1109/TPAMI.2025.3624314,Article,,WOS:001680997300030
"Al Kadah, A; Balta, D","A New Framework for Decentralized Social Networks: Harnessing Blockchain, Deep Learning, and NLP (vol 12, pg 163, 2025)",2026,HITTITE JOURNAL OF SCIENCE AND ENGINEERING,0,10.17350/HJSE19030000363,Correction,,WOS:001828637400009
"Zhong, L; Jiang, XJ; Zheng, KH; Xu, JL; Fu, Z; Gao, L; Li, S",Federated Contrastive Graph Attention Neural Network With Correlation Embedding for Noisy Multi-Label Classification,2026,IEEE ACCESS,1,10.1109/ACCESS.2026.3654141,Article,,WOS:001687406600024
"Ramos-Jiménez, M; Lucas-Julián, I; Rodríguez-Marcos, C; García-Chico, V; Carrera, A",Intelligent retail analytics system integrating computer vision and online behavioural modelling for omnichannel decision support,2026,JOURNAL OF SUPERCOMPUTING,0,10.1007/s11227-026-08766-1,Article,,WOS:001845074400002
"Nazari, N; Nazari, E","Federated learning for renewable energy systems: Algorithms, applications, and deployment challenges",2027,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,0,10.1016/j.rser.2026.117456,Article,,WOS:001866389300001
"Ozkan, M; Ozkan, CS",Federated carbon intelligence for sustainable AI: Real-time optimization across heterogeneous hardware fleets,2026,MRS ENERGY & SUSTAINABILITY,2,10.1557/s43581-025-00146-1,Article,,WOS:001613206300001
"Bikila, DD; Capek, J",FedPGO : A personalized federated learning framework with gradient orthogonalization for IoT intrusion detection,2026,COMPUTER NETWORKS,2,10.1016/j.comnet.2026.112210,Article,,WOS:001718159900001
