Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,UT (Accession Number)
"Roohi, E; Shoja-Sani, A",Data-driven surrogate modeling of DSMC solutions using deep neural networks,2026,AEROSPACE SCIENCE AND TECHNOLOGY,17,10.1016/j.ast.2025.110785,Article,,WOS:001562205500001
"Hao, SL; Ma, J; Zhang, ZY; Liu, Y; Wu, DX; Zhao, LH; Zhang, P; Zhang, K; Du, MC",Research and Application of Coal Gangue Detection Method Based on Improved YOLOv7-Tiny,2026,PROCESSES,1,10.3390/pr14030488,Article,,WOS:001687765300001
"Chi, B; Chen, Y; Li, CJ; Xu, SY; Zhang, YL; Chen, XQ",A Multi-Step location prediction model based on large language model knowledge distillation and experts integration,2026,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,0,10.1016/j.trc.2026.105668,Article,,WOS:001736504200001
"Chi, J; Wang, YB; You, BY; Wu, SW",An accuracy-efficiency balanced dehazing method via dual priors and haze condition classification,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.115881,Article,,WOS:001735798100001
"Wang, HJ; Yu, J; Zhang, T; Ren, N; Zhang, N; Liu, ZY",Edge-Intelligent Photovoltaic Fault Localization via NAS-Optimized Feature-Space Sub-Pixel Matching,2026,CMC-COMPUTERS MATERIALS & CONTINUA,0,10.32604/cmc.2026.077997,Article,,WOS:001745420400001
"Nie, W; Liu, SW; Yu, YY; Wang, ZW; Yang, J",Learning to Rankfor Selected Configuration Interaction,2026,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,0,10.1021/acs.jctc.6c00937,Article; Early Access,,WOS:001854605200001
"Davarpanah, A; Babaie, HA; Elliott, WC; Tang, YZ; Schroeder, PA",GraphRAG and LLM-driven semantic exploration of critical mineral data,2026,COMPUTERS & GEOSCIENCES,0,10.1016/j.cageo.2026.106197,Article,,WOS:001785722200001
"Mai, HH; Li, ZY; Zhang, Y; Liu, H",Intelligent Real-Time Trajectory Optimization Framework for Multiple Time-Coordinated Hypersonic Glide Vehicles With No-Fly Zone Avoidance,2026,IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,0,10.1109/TAES.2026.3670077,Article,,WOS:001746948500020
"Kozhirbayev, Z",An Empirical Comparison of Cascade and Direct End-to-End Speech Translation for Low-Resource Language Pair,2026,COMPUTERS,1,10.3390/computers15040222,Article,,WOS:001749385700001
"Acharya, K; Song, HB","A Comprehensive Review of Neuro-symbolic AI for Robustness, Uncertainty Quantification, and Intervenability",2026,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,10,10.1007/s13369-025-10887-3,Review,,WOS:001632360300001
"Gomez-Gualdron, DA; de Vilas, TG; Ardila, K; Fajardo-Rojas, F; Pak, AJ",Machine learning to design metal-organic frameworks: progress and challenges from a data efficiency perspective,2026,MATERIALS HORIZONS,13,10.1039/d5mh01467k,Review,,WOS:001638249800001
"Xue, G; Wang, J; Gong, B",Multi-core Edge Computing with Deep Neural Networks for Real-Time Fire Detection,2026,FIRE TECHNOLOGY,1,10.1007/s10694-026-01911-5,Article,,WOS:001746722400002
"Nasif, SM; Jahin, MA; Mridha, MF",Reinforcement-guided hyper-heuristic hyperparameter optimization for fair and explainable spiking neural network-based financial fraud detection,2026,KNOWLEDGE-BASED SYSTEMS,0,10.1016/j.knosys.2026.115814,Article,,WOS:001734433000001
"Zhang, YJ; Ma, YX; Li, K; Gu, LX",AMR-VSF: an adaptive memory correction framework for robust 3D CT aorta segmentation,2026,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,0,10.1007/s11548-026-03662-8,Article; Early Access,,WOS:001857645000001
"Thushara, A",Smartpath-Rpl: A Deep Reinforcement Learning-Based Optimized Routing Protocol For Mobile Low-Power And Lossy Networks,2026,WIRELESS PERSONAL COMMUNICATIONS,0,10.1007/s11277-026-12180-4,Article; Early Access,,WOS:001862541900001
"Saxena, S; Gardoni, P; Sharma, H",Machine learning-driven probabilistic framework for uncertainty quantification and reliability-based design of radiation shielding concrete structures,2026,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,1,10.1016/j.engappai.2026.114752,Article,,WOS:001743146900001
"Aslam, TB; Shukla, S; Choudhary, U; Iqbal, B; Grover, A",An HLS-Based Framework for Non-Ideality Aware Modeling of SRAM-Based Analog In-Memory Computing Accelerators,2026,IEEE JOURNAL ON EMERGING AND SELECTED TOPICS IN CIRCUITS AND SYSTEMS,0,10.1109/JETCAS.2026.3691005,Article,,WOS:001796293500015
"Yang, SQ; Wang, CX; Li, JF; Gong, YH; Xu, TL; Han, L; Lv, ZB; Wang, YH; Han, ZW",DABP: Toward-Zero Steering Bit Protection for Low-Cost Reliability in INT8 CNN Accelerators,2026,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0,10.1007/s10836-026-06255-0,Article; Early Access,,WOS:001868762400001
"Taha, K",A Review and Experimental Analysis of Supervised Learning Systems and Methods for Protein-Protein Interaction Detection,2026,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,0,10.3390/ijms27094094,Review,,WOS:001763632000001
"Bharati, R; Bharti, J; Dehalwar, V",Design of an Iterative Cross-Modal and Context-Aware Deep Analytical Framework for Hate Speech and Fake Post Detection on Social Media Sets,2026,APPLIED SCIENCES-BASEL,0,10.3390/app16136419,Article,,WOS:001818085400001
"Polverini, M; García-López, A; Herrera, JL; García-Gil, S; Lavacca, FG; Cianfrani, A; Galan-Jimenez, J","Avoiding SDN Application Conflicts With Digital Twins: Design, Models and Proof of Concept",2026,IEEE TRANSACTIONS ON NETWORK AND SERVICE MANAGEMENT,0,10.1109/TNSM.2026.3652800,Article,,WOS:001669245800005
"Khan, SUE; Varghese, RJ; Kassanos, P; Farina, D; Burdet, E","Space Physiology and Technology: Adaptations, Countermeasures, and Opportunities for Wearable Systems",2026,CYBORG AND BIONIC SYSTEMS,6,10.34133/cbsystems.0477,Review,,WOS:001742446700001
"Shi, ERY","Binding events, building meaning: A new framework for pragmatic interpretation",2026,JOURNAL OF NEUROLINGUISTICS,0,10.1016/j.jneuroling.2026.101359,Article,,WOS:001806687800001
"Tian, WH; Yang, PH; Guo, GP; Ke, LD; Wei, Q; Dong, F; Liu, S; Zhang, C",High-precision online monitoring of powder bed defects of additive manufacturing using deep learning with wavelet feature fusion,2026,JOURNAL OF INTELLIGENT MANUFACTURING,0,10.1007/s10845-026-02852-0,Article; Early Access,,WOS:001730128600001
"Fan, Y; Lin, JC; Chen, CT; Xu, MK; Yang, CF",C2 Block + Parallel Spatial Attention Module-Ghost Convolution-Feature Diffusion Pyramid Network-You Only Look Once (YOLO)-v11n: An Efficient and Real-time Small Object Detection Algorithm Based on YOLOV11n,2026,SENSORS AND MATERIALS,0,10.18494/SAM6112,Article,,WOS:001679833600001
"Vaka, IR; Sundharakumar, KB","Comparative Analysis for SAM, FastSAM, EfficientSAM, Detectron2 for Semantic Segmentation in Self Driving Cars",2026,"COMPUTER VISION AND IMAGE PROCESSING, CVIP 2024, PT II",0,10.1007/978-3-031-93691-3_21,Proceedings Paper,,WOS:001566318300021
"Shi, ZQ; Cheng, HL; Qi, ZR; Shan, CJ; Taub, CC; Ouyang, D; Lee, C; Chen, RY; Du, Y; Weng, HX; Chen, YD; Qian, SN; Guo, GJ; Wang, XX; Xu, D; Luo, SH; Yao, J","A Clinically Interpretable Artificial Intelligence System for Real-Time Quality Control of Transthoracic Echocardiography: Development, Validation, and Deployment",2026,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,1,10.1016/j.echo.2026.06.007,Article,,WOS:001867508700001
"Bi, XJ; Tao, YX; Sun, YW; Chen, S; Zhang, YC; Wang, SH; Zheng, YH",A scalable framework with explicit mechanism-guided modeling via relation equation for urban origin-destination estimation,2026,TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,0,10.1016/j.trc.2026.105957,Article,,WOS:001863450900001
"Rabbani, H; Das, I; Mandal, AS; Nelson, T; Hadar, P; Hsueh, B; Ciordia, R; Coughlin, BF; Peng, E; Cleary, DR; Collins, KL; Raslan, AMT; Williams, ZM; Choi, BD; Cosgrove, GR; Dayeh, SA; Jones, PS; Tiwana, HK; Dunn, GP; Richardson, RM; Bi, WL; Tobochnik, S; Cash, SS; Cahill, DP; Paulk, AC",A modular and flexible pipeline for intraoperative electrode reconstruction and localization in patients with brain lesions,2026,FRONTIERS IN NEURAL CIRCUITS,0,10.3389/fncir.2026.1814667,Article,,WOS:001800565600001
"Nikolaidis, A; Voulgaridis, A; Strouthopoulos, C; Chatzis, V",AI-Boosted Affective Real-Time Educational Software Adaptation,2026,APPLIED SCIENCES-BASEL,1,10.3390/app16094117,Article,,WOS:001763306000001
"Sommella, P; Buonocore, D; Ciavolino, G; Ferro, M",Real-Time Image classifications of Lemons in Food Industries,2026,"REAL-TIME PROCESSING OF IMAGE, DEPTH, AND VIDEO INFORMATION 2026",0,10.1117/12.3109108,Proceedings Paper,,WOS:001826390700002
"Mendes, ACR; Nguyen, TMT; Mattos, DMF",Bloom filter matrix encoding of flows for multi-model intrusion detection and attack intensity prediction,2026,ANNALS OF TELECOMMUNICATIONS,0,10.1007/s12243-026-01183-8,Article; Early Access,,WOS:001777247600001
"Etoua, OVE; Kenfack, HMT; Tapamo, JR",F1-Weighted Ensemble of CNN and Local Features for Explainable Brain Tumor MRI Classification,2026,APPLIED COMPUTATIONAL INTELLIGENCE AND SOFT COMPUTING,0,10.1155/acis/7961939,Article,,WOS:001844761200001
"Ong, SQ; Lim, MH; Bjerge, K; Peris-Felipo, FJ; Lind, R; HOye, TT",InsectRoleVision: A computer vision system to study arthropod diversity and functional roles,2026,ECOLOGICAL INFORMATICS,0,10.1016/j.ecoinf.2026.103701,Article,,WOS:001758550700001
"Wei, L; Gu, JL; Yin, YP",Hyperspectral Image Classification Using Joint Spatial-Spectral and Deformable Multi-Scale Attention,2026,LASER & OPTOELECTRONICS PROGRESS,0,10.3788/LOP252518,Article,,WOS:001817095500023
"Adombi, AVD",DeepDiscover: towards autonomous discovery of bucket-type conceptual models - a proof of concept applied to hydrology,2026,JOURNAL OF HYDROLOGY,0,10.1016/j.jhydrol.2026.135249,Article,,WOS:001715082500001
"Dong, CM; Delange, B; Poiron, A; El Azzouzi, M; François, C; Bouzillé, G; Cuggia, M; Cabon, S",A Sentence Classification-Based Medical Status Extraction Pipeline for Electronic Health Records: Institutional Case Study,2026,JMIR MEDICAL INFORMATICS,0,10.2196/77409,Article,,WOS:001729049000001
"Xie, X",An Improved Wireless Sensor Network for Secure and Real-Time Violin Performance Assessment in the Domain of 6G-IoT,2026,AD HOC & SENSOR WIRELESS NETWORKS,0,10.32908/ahswn.v62.14887,Article,,WOS:001760467700004
"Dan, L; Yang, C; Wentao, C; Yunpeng, H; Meijiu, Q",Dynamic Simultaneous Localization and Mapping System Based on Instance Segmentation and Geometric Constraints,2026,LASER & OPTOELECTRONICS PROGRESS,0,10.3788/LOP251648,Article,,WOS:001744814400008
