Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Jiang Z.; Cai X.,Application of Hierarchical Architecture Technology in Edge Devices,2026,"2026 International Conference on Communication Networks and Machine Learning, CNML 2026",0,10.1109/CNML68938.2026.11453291,Conference paper,,2-s2.0-105036670185
Qiao J.; Zhang Y.,PSR-QMIX: A Predictive State Representation Approach for Partial Observability in Multi-Agent Reinforcement Learning,2026,"2026 International Annual Conference on Complex Systems and Intelligent Science, CSIS-IAC 2026",0,10.1109/CSIS-IAC70275.2026.11585032,Conference paper,,2-s2.0-105045063804
Padmanabhuni S.; Karuturi B.; Indupalli J.K.; Chilla S.R.; Yelleti V.,Meta-agentic Framework for Software bug detection using Large Language Models,2026,"International Conference on Communication Systems and Networks, COMSNETS",0,10.1109/COMSNETS67989.2026.11418178,Conference paper,,2-s2.0-105035378197
Sundaram P.; Jayaprakash M.,A Federated Deep Reinforcement Learning Framework for Real-Time Demand Response Optimization in IIoT-based Smart Home Automation,2026,"4th International Conference on Sustainable Computing and Smart Systems, ICSCSS 2026 - Proceedings",0,10.1109/ICSCSS69635.2026.11645631,Conference paper,,2-s2.0-105048340268
Lakshmi Praba V.; Pathak V.; Jain A.; Bhatt M.; Kumari A.; Brijwal A.,Federated Learning for Secure Distributed Energy Resource Management,2026,"2026 1st International Conference on AI, Data Science, Cyber Security and Smart Manufacturing for Sustainable Development, ICADCS 2026",0,10.1109/ICADCS70036.2026.11583466,Conference paper,,2-s2.0-105045682909
Wu R.; Zhang P.; Guo H.; Wang J.,Power System Attack-Defense Collaborative Model Based on Self-Attention and Multi-Modal Fusion; [基于自注意力与多模态融合的 电力系统攻防协同模型],2026,Dianli Jianshe/Electric Power Construction,0,10.12204/j.issn.1000-7229.2026.04.003,Article,,2-s2.0-105036272221
Zheng D.; Lee D.-C.,Directed Graph-Based Reinforcement Learning for CAV Cooperative Ramp Merging in Mixed Traffic,2026,IEEE Access,0,10.1109/ACCESS.2026.3704827,Article,All Open Access; Gold Open Access,2-s2.0-105043185496
Huang Q.; Cui J.; Diao W.; Yang B.; Liu H.,Improving the Safety and Efficiency of Substation Operations Based on Intelligent Algorithms and the Global IoT System,2026,Procedia Computer Science,0,10.1016/j.procs.2026.05.019,Conference paper,All Open Access; Gold Open Access,2-s2.0-105042368255
Zhang Y.; Zhao W.; Hu C.,Privacy-Preserving Cross-Client Recommender Systems With Fully-Separable Graph Neural Networks,2026,IEEE Transactions on Services Computing,1,10.1109/TSC.2025.3645737,Article,,2-s2.0-105025651270
Han C.; Wan J.; Zhang S.; Li Z.,Heterogeneous Graph Representation Learning via Multi-View Collaborative Modeling,2026,"2026 10th International Conference on Electronic Information Technology and Computer Engineering, EITCE 2026",0,10.1109/EITCE70137.2026.11634574,Conference paper,,2-s2.0-105048930113
Sharma R.; Anjuman; Raj G.; Pawar R.S.; Chauhan V.K.; Ali R.,"AI & ML Utilisation in the Discovery of Antimicrobial Drug Design, Application, Current Trends, and Future Perspective: An Extensive Review",2026,Current Topics in Medicinal Chemistry,0,10.2174/0115680266463188260507074917,Review,,2-s2.0-105041365354
Ma Y.; Lu X.; Ning N.; Zhu P.; Shi L.; Li W.; Trung N.H.; Zhou Y.,Dynamic Communication and Global Guidance for Multi-Agent Path Finding,2026,"Proceedings - 2026 International Conference on Robotics, Automation and Intelligent Transportation Systems, RAITS 2026",0,10.1109/RAITS68656.2026.11580198,Conference paper,,2-s2.0-105045124059
Ye Z.; Gao Y.; Xiao Y.; Lyu Z.; Yang P.; Manolova A.,Agentic AI for Low-Altitude Economic Networks via LoRA-Assisted Cloud-Edge Collaboration,2026,IEEE Transactions on Cognitive Communications and Networking,0,10.1109/TCCN.2026.3705845,Article,,2-s2.0-105043568116
Thilakavathy P.; Rajakumar B.; Navaneethakrishnan S.R.; Deepa R.; Surendran R.,FedMindPurpose: A Federated AI Framework for Purpose Discovery and Mental Health Support in Youth,2026,"2026 6th International Conference on Advances in Electrical, Computing, Communications and Sustainable Technologies, ICAECT 2026",1,10.1109/ICAECT68478.2026.11426035,Conference paper,,2-s2.0-105035727727
Ouechtati H.; Elarfaoui M.; Azzouna N.B.,A Neural Network-Based Trust Management Model for IoT Environments,2026,"2026 Intelligence in Business and Industry, IBI 2026",0,10.1109/IBI68858.2026.11604111,Conference paper,,2-s2.0-105046169296
Qian T.; Shi D.; Zhang L.; Peng X.,Multi-Time Scale Coordinated Scheduling of Hybrid Energy Storage Systems Based on Multi-Agent Deep Reinforcement Learning,2026,"2026 International Conference on Electrical, Control and Information Technology, ECITech 2026",0,10.1109/ECITech69277.2026.11601255,Conference paper,,2-s2.0-105046513835
Zhou H.; Xie H.; Chen S.; Li H.; Liu S.; Luo M.; Liu L.; Chen H.,Small and large-scale information collaborative unet for metastatic lymph node segmentation of multi-modal nasopharyngeal carcinoma MRI images,2026,Medical Physics,0,10.1002/mp.70284,Article,All Open Access; Bronze Open Access,2-s2.0-105027629444
Han P.; Zhu M.; Tian W.; Zhang H.,Probabilistic and Interaction-Aware Trajectory Prediction Using Score-Based Diffusion Models,2026,IEEE Transactions on Industrial Informatics,6,10.1109/TII.2025.3611991,Article,,2-s2.0-105018063123
Wang W.; Tao H.; Zhao Y.; Tang H.; Wang C.,RGB: Resource Graph Base for Integrating Tri-Elements in Computing Power Networks,2026,"IEEE International Workshop on Quality of Service, IWQoS",0,10.1109/IWQoS70441.2026.11661122,Conference paper,,2-s2.0-105049162576
Taherpour A.; Wang X.,ZK-HybridFL: Zero-Knowledge Proof-Enhanced Hybrid Ledger for Federated Learning,2026,IEEE Transactions on Neural Networks and Learning Systems,0,10.1109/TNNLS.2026.3658993,Article,All Open Access; Green Open Access,2-s2.0-105030727027
Guo T.; Li Y.; Wang R.; Luo F.; Zhang L.,Adaptive Convolutional Interaction-Guided Graph Attention Network for Hyperspectral Image Classification,2026,IEEE Transactions on Aerospace and Electronic Systems,0,10.1109/TAES.2026.3711614,Article,,2-s2.0-105045312960
Wang X.; Li J.; Ning Z.; Yu F.R.; Guo S.,Decentralized Learning-Driven AoI Optimization in UAV-Assisted Wireless Powered Edge Networks,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3688661,Article,,2-s2.0-105037491611
Wang Z.; Fu H.; Chang T.; Wang P.; Chen X.,Collaborative Meta-Computing for Lightweight and Energy-Efficient Traffic Classification in Industrial Cyber Physical Social Systems,2026,IEEE Transactions on Computational Social Systems,0,10.1109/TCSS.2026.3678765,Article,,2-s2.0-105039705984
Shi J.; Qiao F.; Liu J.; Ma Y.,Game Theory-Based Production-Maintenance Collaborative Scheduling Using Imitation-Enhanced Alternating-Training Reinforcement Learning,2026,IEEE Transactions on Automation Science and Engineering,1,10.1109/TASE.2025.3639576,Article,,2-s2.0-105023874691
Devi M.S.; Latha V.A.; Medishetti S.K.; Snehith A.; Maheshwari A.; Pooja K.,A Secure and Scalable Multi-Cloud Intrusion Detection System Using Blockchain-Enabled Federated Learning,2026,"Proceedings of 2026 International Conference on Cognitive Computing and Networking Systems, ICC-CNS 2026",0,10.1109/ICC-CNS70518.2026.11606014,Conference paper,,2-s2.0-105046480111
Gharsallah G.; Kaddoum G.,Graph-Based Collaborative Multi-Agent Reinforcement Learning for 6G V2X Power and Spectrum Management,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587497,Conference paper,,2-s2.0-105045410065
Lakshmaiya N.; Ramkumar M.S.; Balakrishnan K.; Sundar Ganesh C S.; Rajendran A.; Ramya M.,Blockchain-Enabled DAG Neural Network for Optimized IoT Data Storage in WSNs,2026,"Proceedings of the International Conference on Smart Electronic Devices and Intelligent Systems, ICSEDIS 2026",0,10.1109/ICSEDIS68157.2026.11517959,Conference paper,,2-s2.0-105041901930
Kannam N.; Peddireddy H.; Maheshwari S.; Giri N.; Agrawal P.; Sruthi P.,Optimized Deep Learning for Intrusion Detection and Threat Analysis in Cloud-Fog Environments,2026,"Proceedings of the 2026 International Conference on Emerging Trends in Information, Communication and Systems, ICETICS 2026",0,10.1109/ICETICS69505.2026.11651142,Conference paper,,2-s2.0-105048800564
Yao L.; Wang K.; Zou Q.A.; Zou T.,Low-carbon multi-objective vehicle routing optimization based on bidirectional collaborative transformer; [基于双向协同Transformer 的低碳 多目标车辆路径优化],2026,Journal of Railway Science and Engineering,0,10.19713/j.cnki.43-1423/u.T20251441,Article,,2-s2.0-105045739785
Singh N.; Suwalka A.K.; Kumar A.; Vegi L.; Banakar S.; Ramuloo V.A.S.,Design of Emotionally Intelligent Autonomous Agents Using Multimodal Fusion and Deep Reinforcement Learning,2026,"Proceedings of 4th International Conference on Self Sustainable Artificial Intelligence Systems, ICSSAS 2026",0,10.1109/ICSSAS68835.2026.11559496,Conference paper,,2-s2.0-105044240375
Reddy B.R.; Divya P.; Afroz S.; Ashwini; Archana M.; Kumar M.S.,Federated Multi-Agent Deep Reinforcement Learning for Distributed Voltage Stability in Active Distribution Systems,2026,"4th International Conference on Sustainable Computing and Smart Systems, ICSCSS 2026 - Proceedings",0,10.1109/ICSCSS69635.2026.11645878,Conference paper,,2-s2.0-105048319784
Herbetko K.; Herbetko K.; Mikołajek M.; Wojdyło L.; Klasen K.; Kulbacki M.; Kulbacka J.,Advancing cancer drug discovery through the integration of machine learning and high-throughput screening,2026,Future Medicinal Chemistry,0,10.1080/17568919.2026.2714025,Review,,2-s2.0-105047446443
Zhu Z.; Han Y.; Du A.,Enhanced eco-driving and energy management for heterogeneous hybrid electric vehicles through integrated transfer learning and deep reinforcement learning,2026,Energy,11,10.1016/j.energy.2025.139626,Article,,2-s2.0-105025132445
Huang H.; Tian J.; Yin H.; Li B.; Min G.; Wang H.,Reliability-Aware Placement of Virtual Network Functions via Multi-Agent Deep Reinforcement Learning,2026,IEEE Transactions on Networking,2,10.1109/TON.2025.3631076,Article,,2-s2.0-105022251873
Ibrahim M.N.,Artificial Intelligence as a Catalyst for Advancements in Medical Virology,2026,Clinical Laboratory,0,10.7754/Clin.Lab.2025.250474,Article,,2-s2.0-105027550324
Shen L.; Jin J.; Wang Q.; Hao L.; Huang Q.; Xu Y.,MASAC: A Multi-Agent Soft Actor-Critic Framework for Decentralized EV Charging Networks,2026,ICPST 2026 - 2026 IEEE 4th International Conference on Power Science and Technology,0,10.1109/ICPST69917.2026.11636350,Conference paper,,2-s2.0-105048494272
Yu Z.; Gao D.; Lu L.; Li Z.; Zheng T.; Shang X.; Zhang W.; Zhang H.,Joint Scheduling of Computing and Network Resources for the Internet of Agents: A Multi-Head Attention and Diffusion-Aided DRL Method,2026,IEEE Transactions on Cognitive Communications and Networking,0,10.1109/TCCN.2026.3717836,Article,,2-s2.0-105046260178
Selvaperumal P.; Begum M.A.; Jayaprakash D.; Karthigaiveni S.; Salim A.; Deivasigamani S.,Collaborative Multi-Agent Deep Reinforcement Learning for Traffic-Adaptive and QoS-Aware 6G Network Slicing Optimization,2026,"Proceedings of 9th International Conference on Trends in Electronics and Informatics, ICOEI 2026",0,10.1109/ICOEI68323.2026.11541374,Conference paper,,2-s2.0-105042313200
Zeng Z.; Wei Y.; Zhong Y.; Kang J.; Liu R.W.; Hossain M.S.,Bi-LSTM based Multi-Agent DRL with Computation-aware Pruning for Agent Twins Migration in Vehicular Embodied AI Networks,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3713014,Article,,2-s2.0-105045189326
Song Z.; Liu Y.; Zhang Q.; Ji Z.; Qin Z.,QoS-Aware Radio Resource Allocation in UAV-Assisted NOMA Networks with Multi-Agent Soft Actor-Critic Learning,2026,"IEEE Wireless Communications and Networking Conference, WCNC",0,10.1109/WCNC65185.2026.11555514,Conference paper,,2-s2.0-105042745501
Yao X.; Wang X.; Zhang H.; Ji M.,Experimental Evaluation of Reinforcement Learning for Spectrum Sharing on a Real-Time LoRa Testbed,2026,"2026 IEEE International Symposium on Spectrum Innovation, DySPAN 2026",0,10.1109/DySPAN69846.2026.11571139,Conference paper,,2-s2.0-105044224216
Rangwala M.; Sinnott R.O.; Buyya R.,Evidential Trust-Aware Model Personalization in Decentralized Federated Learning for Wearable IoT,2026,"Proceedings - 2026 IEEE 26th International Symposium on Cluster, Cloud and Internet Computing, CCGrid 2026",0,10.1109/CCGRID68966.2026.00061,Conference paper,All Open Access; Green Open Access,2-s2.0-105047153811
Pokorn M.; Campa A.; Smolnikar M.; Mohorcic M.; Hribar J.,Cost Minimization in Energy Communities With Multi-Agent Deep Reinforcement Learning and Linear Programming,2026,IEEE Access,0,10.1109/ACCESS.2026.3676334,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105033495969
Hu X.; Feng G.; Li P.; Huang X.; Kong X.,When Logs Are No Longer Just Sequences: A Multi-view Bidirectional Graph Convolutional Network for Anomaly Detection,2026,"2026 International Conference on Intelligent Multimedia, Networking, and Security, IMNS 2026",0,10.1109/IMNS67862.2026.11655265,Conference paper,,2-s2.0-105049155255
Wang Y.; Gu J.,LLM-Based Deep Reinforcement Learning for Collaborative Surveillance in IoT,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2025.3647025,Article,,2-s2.0-105025952340
Lin H.; Sun X.; Li J.,Performance Analysis and Learning-Based Optimization for Delay Determinism in Cell-Free NAFD Systems,2026,"2026 7th Information Communication Technologies Conference, ICTC 2026",0,10.1109/ICTC70246.2026.11650530,Conference paper,,2-s2.0-105049043584
Kumar V.N.; Ashish K.; Vardhan G.; Mohan A.; Rani D.S.; Bharathi A.D.,Adaptive Federated Multi Agent Deep Reinforcement Learning for Clinical Imaging Applications,2026,"Proceedings of the 2026 International Conference on AI-Driven Smart Systems and Ubiquitous Computing, ICAUC 2026",0,10.1109/ICAUC68182.2026.11441308,Conference paper,,2-s2.0-105037464125
Liu J.; Wang X.; Fei S.; Tong W.; Li M.; Ren K.,Optimal DNN Partitioning and Deployment for Dependable Inference Workflow on End Devices,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3688449,Article,,2-s2.0-105038629677
Rojek I.; Prokopowicz P.; Piechowiak M.; Kotlarz P.; Náprstková N.; Mikołajewski D.,"The Impact of Data Analytics Based on Internet of Things, Edge Computing, and Artificial Intelligence on Energy Efficiency in Smart Environment",2026,Applied Sciences (Switzerland),12,10.3390/app16010225,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105027338432
Wang Y.; Gao Y.; Zeng M.; Yuan L.; Liu G.; Wang M.; Huang M.,"Security and Privacy in Edge-Based Semantic Communication: Mechanisms, Challenges, and Future Directions",2026,IEEE Network,0,10.1109/MNET.2026.3701339,Article,,2-s2.0-105043429369
Yuan Y.; Tang B.; Luo Z.; Li B.; Liu R.; Wei Z.,Efficient Neural-Symbolic Data System via Multi-Agent Collaboration,2026,"Proceedings - 2026 IEEE 42nd International Conference on Data Engineering, ICDE 2026",0,10.1109/ICDE65706.2026.00331,Conference paper,,2-s2.0-105048990908
Li H.; Yu Y.; Shi S.; Hu A.; Huo J.; Lin W.; Wu C.; Luo W.,Value Decomposition-Based Multi-Agent Learning for Anesthetics Collaborative Control,2026,IEEE Journal of Biomedical and Health Informatics,0,10.1109/JBHI.2025.3599210,Article,,2-s2.0-105014002627
Chen Z.; Sun J.; Huan Z.; Zhang Z.,Research on Vehicle Joint Radar Communication Resource Optimization Method Based on GNN-DRL,2026,"Computers, Materials and Continua",1,10.32604/cmc.2025.071182,Article,All Open Access; Gold Open Access,2-s2.0-105024409165
Wang Y.; Liao X.; Han Y.; Fu T.; Li G.,Cooperative Spectrum Sensing and Federated Deep Reinforcement Learning based Spectrum Access Algorithm for UAV Swarms,2026,"Proceeding: ECIS 2026 - 2026 IEEE 3rd International Conference on Electronics, Communications and Intelligent Science",0,10.1109/ECIS69634.2026.11604193,Conference paper,,2-s2.0-105046356697
He J.; Bai Y.; Wang Y.; Zhang Y.; Song Y.; Lu L.,"Application of artificial intelligence in mental health management: toward early screening, assessment, and intervention; [人工智能在心理健康管理中的应用：基于“三早”视角]",2026,Academic Journal of Naval Medical University,0,10.16781/j.CN31-2187/R.20250707,Article,,2-s2.0-105034297522
Selvakumaran S.; Nishanth A.; John Osborne J.; Purnaananda B.,Inductive Graph Neural Networks for Zero-Shot Scalable Cluster Head Selection in Wireless Sensor Networks,2026,"Proceedings of the 4th International Conference on Intelligent Data Communication Technologies and Internet of Things, IDCioT 2026",0,10.1109/IDCIoT67589.2026.11455806,Conference paper,,2-s2.0-105036951883
Lyu Z.; Zhang Y.; Wei Z.; Xu J.; Shi L.; Fan Y.,Multi-agent deep reinforcement learning edge task scheduling algorithm with migratable service environment,2026,International Journal of Sensor Networks,0,10.1504/IJSNET.2026.151234,Article,,2-s2.0-105028365101
Zhou Z.; Ren B.; Yin H.; Liu Q.; Lin J.; Zhong X.,Transformer-Based Fusion for Joint Routing and Resource Allocation in the Internet of Things,2026,IET Communications,1,10.1049/cmu2.70149,Article,All Open Access; Gold Open Access,2-s2.0-105033556987
Huang Y.; Tiwari A.; Yen I.-L.; Bastani F.,A Blockchain Aided Resource/Role Hierarchy Based Access Control Framework for Federated Learning,2026,"2026 International Conference on Advances in Artificial Intelligence and Machine Learning, AAIML 2026",0,10.1109/AAIML67890.2026.11498187,Conference paper,,2-s2.0-105040515888
Krishna J.; Harshitha S.; Kamalesh G.; Kumar B.K.; Sree T.A.; Haran J.H.,AI-Driven Cyber Resilience Framework for Cloud Environments: Advanced Intrusion Detection and Threat Prevention,2026,"ICCECE 2026 - International Conference on Computing, Electronics and Communications Engineering",0,10.1109/ICCECE69715.2026.11493037,Conference paper,,2-s2.0-105041111917
Zhao S.; Wan Z.; Yu Y.; Dong X.; Tan Y.; Liu C.,Hierarchical Reinforcement Learning-Based Dual-Objective Caching Optimization for Dynamic-Static Metaverse Scenes,2026,IEEE Transactions on Mobile Computing,0,10.1109/TMC.2026.3683656,Article,,2-s2.0-105036120803
Yin Y.; Yang B.; Wang S.; Kang L.; Peng Q.,A multi-layer dynamic production scheduling method for manufacturing systems with cloud-edge-end architecture,2026,Advanced Engineering Informatics,8,10.1016/j.aei.2025.103961,Article,,2-s2.0-105020904898
Liang G.; Han B.; Li R.; Han X.; Sun Z.,Pao-Ding: Accelerating Cross-Edge Video Analytics via Automated CNN Model Partitioning,2026,IEEE Transactions on Mobile Computing,1,10.1109/TMC.2025.3618296,Article,,2-s2.0-105019234134
Qi X.; Ma C.; Li M.; Liu J.; He J.; Totis G.; Hua C.; Wang L.; Cui G.; Li G.; Xue R.; Tan Z.; Yang J.; Liu K.; Zhou Y.,A novel thermal error compensation framework towards precision manufacturing: integrating digital twin technology and edge server deployment,2026,Journal of Intelligent Manufacturing,12,10.1007/s10845-025-02783-2,Article,,2-s2.0-105029844250
Jaichandran R.; Marimuthu P.; Devi K.N.; Nandhini R.; Singh S.; Gurupriya M.,A Personalized Federated Deep RL Framework for Carbon-Aware and Battery-Safe Smart Microgrid Intelligence in Edge-IoT Environments,2026,"6th International Conference on Inventive Computation and Information Technologies, ICICIT 2026 - Proceedings",0,10.1109/ICICIT69063.2026.11634168,Conference paper,,2-s2.0-105047909761
Wang X.; He C.; Jiang W.; Wang W.; Li L.; Xie X.,UAV-Assisted Task Offloading and Resource Allocation in Internet of Vehicles: An Integration of Digital Twin and Generative AI,2026,IEEE Transactions on Network Science and Engineering,3,10.1109/TNSE.2025.3645844,Article,,2-s2.0-105025717055
Yao J.; Zhang T.,From Learning Partner to Collaboration: An Analysis of the Chain Drive Path of Learning Effectiveness by AI Agent Role Characteristics,2026,"2026 8th International Conference on Computer Science and Technologies in Education, CSTE 2026",0,10.1109/CSTE69562.2026.11649753,Conference paper,,2-s2.0-105048913546
Yuan S.; Yang C.; Zhou J.; Xie S.,Hierarchical Aggregation and Cooperative Caching for Decentralized Federated Learning in UAV-Assisted Internet of Vehicles,2026,IEEE Internet of Things Journal,3,10.1109/JIOT.2025.3629070,Article,,2-s2.0-105020878291
Shen Y.; Wang B.; Hu W.; Zhang Y.; Zhang Y.,Multi-microgrid collaborative adaptive optimization scheduling method based on attention-based deep reinforcement learning,2026,International Journal of Electrical Power and Energy Systems,2,10.1016/j.ijepes.2025.111494,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105025199752
Brundha K.M.P.; Lavanya A.; Balaji J.; Venugopalarao G.; Raju M.V.; Likhitha M.,Edge-Cloud Collaborative Deep Learning Framework for Real-Time IoT Analytics,2026,"6th International Conference on Inventive Computation and Information Technologies, ICICIT 2026 - Proceedings",0,10.1109/ICICIT69063.2026.11633933,Conference paper,,2-s2.0-105047898887
Yuan J.; Zou M.; Guo W.,Graph Embedding Multi-Agent Reinforcement Learning for Traffic Load Balancing in ORAN,2026,"2026 IEEE International Mediterranean Conference on Communications and Networking, MeditCom 2026",0,10.1109/MeditCom67211.2026.11641074,Conference paper,All Open Access; Green Open Access,2-s2.0-105048332813
Chen N.; Xiao A.; Wu S.; Ding F.; Jiang C.; Zhang W.,Collaborative Beam Hopping of Load Balancing and Interference Avoidance for Multi-GEO Satellite Systems Using QMIX,2026,IEEE Transactions on Wireless Communications,0,10.1109/TWC.2026.3706742,Article,,2-s2.0-105043851090
Etikala C.; Sharma V.K.,Edge Accelerated Big Data Intelligence for 6G Network Analysis,2026,"2026 IEEE International Conference for Convergence in Computing Technology, I3CTCON 2026",0,10.1109/I3CTCON68242.2026.11507924,Conference paper,,2-s2.0-105041683165
Zhang X.; Li C.; Zhao M.,In-station UAV path planning based on multiagent reinforcement learning and dynamic environment modeling,2026,Discover Artificial Intelligence,2,10.1007/s44163-026-00882-4,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039922180
Huang Y.; Chen Y.; Zhou L.; Ren J.; Li H.; Wang X.; Ning Z.,Blockchain Intelligence Empowered Task Offloading and Resource Trading for Secure Low-Altitude Economy Networking,2026,IEEE Transactions on Network Science and Engineering,1,10.1109/TNSE.2026.3653417,Article,,2-s2.0-105028225716
Zhang Q.-H.; Xie Q.-H.; Wei B.-Y.; Ma T.; Du J.-P.; Shi Y.-M.; Han J.-X.; Geng L.,Fault monitoring and life prediction of bearings in automated production lines based on cloud-edge collaboration with optimised allocation of algorithm,2026,International Journal of Ad Hoc and Ubiquitous Computing,0,10.1504/IJAHUC.2026.155558,Article,,2-s2.0-105046717822
Mohapatra H.,"Task Offloading and Edge Computing in IoT—Gaps, Challenges and Future Directions",2026,"Computers, Materials and Continua",4,10.32604/cmc.2026.076726,Review,All Open Access; Gold Open Access,2-s2.0-105035699718
Shen J.,Multi-Agent Deep Reinforcement Learning with Attention Mechanism for Energy-Efficient Power Control in RIS-Assisted 6G Heterogeneous Networks,2026,"2026 IEEE 9th World Conference on Computing and Communication Technologies, WCCCT 2026",0,10.1109/WCCCT69960.2026.11549586,Conference paper,,2-s2.0-105042535306
Ma H.; Chang Y.; Wu H.; Xing L.; Deng K.; Lu X.,TARA-IoV: A Task-Aware Video Transmission Resource Allocation optimization algorithm for Internet of Vehicles,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3667735,Article,,2-s2.0-105031486948
Sun L.; Ma H.,PRIME: Policy Representation Integration With Metavalue-Modulated Evolution in Multiagent Reinforcement Learning,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3674392,Article,,2-s2.0-105033255466
Alohali M.A.; Baihan M.; Aljaafari M.; Alqahtani H.; Alshahrani S.; Alsayat A.; Alghanmi N.A.; Yahya A.E.,Modelling of a multi-drone framework for trajectory prediction and deep reinforcement learning-based obstacle classification in dynamic environments,2026,Engineering Applications of Artificial Intelligence,3,10.1016/j.engappai.2025.112924,Article,,2-s2.0-105022218108
Ghute M.; Suryawanshi Y.; Ghate S.,"Integrated Deep Learning and Cryptographic Optimization for Secure, Adaptive and Quantum Resilient Wireless Networks",2026,International Journal of Computer Networks and Applications,0,10.22247/ijcna/2026/01,Article,All Open Access; Gold Open Access,2-s2.0-105033122155
Zarei A.; Zareei M.,Learning to Listen: AI-Based Inference and Interference Management in Smart IoT Clusters,2026,Canadian Conference on Electrical and Computer Engineering,0,10.1109/CCECE68150.2026.11610080,Conference paper,,2-s2.0-105046157494
Wu X.; Du S.; Qiu K.; Wen S.; Hou H.; Liu Y.; Zhao J.; Liu C.H.; Han R.,TrustFCL: Task-grained model assessment and aggregation for secure federated continual learning,2026,International Journal of Optimization and Control: Theories and Applications,0,10.36922/IJOCTA025480219,Article,All Open Access; Gold Open Access,2-s2.0-105049122257
Zeng S.; Wang L.; Zhang Y.; Deng Y.; Shen X.; Li Y.,"The Evolving Landscape of Deep Learning in Breast Cancer Imaging: A Bibliometric Study of Segmentation, Detection, and Diagnostic Research From 2006 to 2025",2026,Cancer Control,0,10.1177/10732748261469229,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105045449607
Zhao M.; Qin Y.; He Z.; Lin H.; Lu S.-G.; Lin X.; Liu D.,An Edge-Cloud Collaborative Framework for H2/CH4 Decoupling Using a 4 × 4 MOS Sensor Array and Multi-Layer Perceptron,2026,"2026 International Conference on Complex Systems and Automation Control, CSAC 2026",0,10.1109/CSAC70128.2026.11607517,Conference paper,,2-s2.0-105046597965
Liu J.; Gong S.; Gou Y.; Zhang T.; Zhao Z.; Bi Y.; Han G.,ESNS: Underwater AUV Backscatter Localization Based on Multi-Task Neural Network,2026,IEEE Transactions on Network Science and Engineering,1,10.1109/TNSE.2025.3639639,Article,,2-s2.0-105024006712
Bayraktar I.; Bakirci M.,Decentralized Graph-Reinforced Learning Architecture for Autonomous Airspace Coordination under Uncertainty,2026,"Proceedings - 5th International Conference on Informatics and Software Engineering, IISEC 2026",0,10.1109/IISEC69317.2026.11418475,Conference paper,,2-s2.0-105035992004
Alam M.M.; Kabir M.D.A.; Omey M.D.F.A.; Ahmed S.; Bin Faruq K.; Ahmed T.; Arafat M.Y.,"Integrated Trajectory, Association, and Fair Resource Allocation for AoI and Energy-Aware Data Collection in Air−Ground Collaborative Networks",2026,IEEE Open Journal of the Communications Society,6,10.1109/OJCOMS.2026.3654675,Article,All Open Access; Gold Open Access,2-s2.0-105028006588
Priya A.; Nayomi B.D.D.; Prakash U.; Harthy Ruby Priya S.; Amuthavalli M.; Jagadeesh S.,An Adaptive Edge-AI-Enabled Ionizing Radiation Sensing Architecture for Distributed Nanosatellite and Autonomous Micro-Platform Systems,2026,"7th International Conference on Inventive Research in Computing Applications, ICIRCA 2026 - Proceedings",0,10.1109/ICIRCA69024.2026.11570308,Conference paper,,2-s2.0-105044264211
Lotfolahi A.; Ferng H.-W.,DRL-Based Resource Allocation in NOMA-Aided Industrial IoT Towards Energy Productivity Maximization,2026,IEEE Transactions on Network Science and Engineering,7,10.1109/TNSE.2025.3584786,Article,,2-s2.0-105010023342
Chen C.; Gui J.,Hierarchical Deep Reinforcement Learning-Based Resource Allocation in Dynamic Time Division Duplex Self-Backhauling Cellular Networks,2026,IEEE Transactions on Mobile Computing,1,10.1109/TMC.2026.3682592,Article,,2-s2.0-105036720267
Lin X.; Mao Z.,Federated Learning Multi-sensor Data Fusion for Privacy-preserving and Wi-Fi Spoofing Detection in Sensor Networks,2026,Sensors and Materials,0,10.18494/SAM6415,Article,All Open Access; Gold Open Access,2-s2.0-105048329432
Liao Y.-S.; Chang C.-F.; Chiu T.-C.; Chen Y.-C.,Privacy-Preserving Verification of Secure Aggregation for Hierarchical Peer-to-Peer Federated Learning,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587871,Conference paper,,2-s2.0-105045403974
Li S.; Yuan S.; Guo S.; Yu J.; Pei X.; Zhang Z.,Collaborative Optimization Scheduling Strategy of Electric Vehicle Load Cluster and Data Center for Multi-Station Integration,2026,IEEE Access,0,10.1109/ACCESS.2026.3668920,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105031629372
