Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Li H.; Wang R.; Wu J.; Liu J.; Li Y.,Efficient Federated Edge Learning With ADMM Over RIS Empowered Wireless Channels,2026,IEEE Transactions on Cognitive Communications and Networking,1,10.1109/TCCN.2025.3578472,Article,,2-s2.0-105008135813
Nithya K.; Bapu B.R.T.; Govindarajan R.; Manodhiya S.,Distributed Privacy-Conscious Threat Analysis in Wireless Sensor Networks Using Federated Machine Learning,2026,"Proceedings of 8th International Conference on Intelligent Sustainable Systems, ICISS 2026",0,10.1109/ICISS67859.2026.11453760,Conference paper,,2-s2.0-105036994493
Ananthula U.R.; Vairachilai S.,Optimizing Federated Learning Aggregation Through Swarm Intelligence: A Systematic Review,2026,"Proceedings of 6th International Conference on Expert Clouds and Applications, ICOECA 2026",0,10.1109/ICOECA68095.2026.11485155,Conference paper,,2-s2.0-105038086490
Wang S.; Liu J.; Xu H.; Qiao C.,FLUDE: An Efficient Federated Learning Framework with Undependable Devices,2026,Proceedings - IEEE INFOCOM,0,10.1109/INFOCOM59046.2026.11571430,Conference paper,,2-s2.0-105044542446
Gurram R.T.; Kohli R.; Veerapaneni S.M.; Namburi R.,Secure Federated Learning for Collaborative AI Model Development on Sensitive Business Data,2026,"2026 International Conference on Data Science for Cyber-Physical Systems Resilience using Advanced Applications, ICDCA 2026",0,10.1109/ICDCA69396.2026.11620009,Conference paper,,2-s2.0-105047545956
Shreshthi A.J.; Spanò S.; Di Nunzio L.; la Cesa R.; Re C.V.M.; Cardarilli G.C.,Parameter-Efficient Fine-Tuning of LLMs for Low-Power Sentiment Analysis Applications,2026,International Journal on Informatics Visualization,11,10.62527/joiv.10.1.4044,Article,All Open Access; Gold Open Access,2-s2.0-105030696665
Hu H.; Liu J.; Hou M.; Liu Y.; Jiang Y.; Liu C.,A Distributed Federated Reinforcement Learning Approach for Scheduling User-Side Flexibility Resources in Virtual Power Plants,2026,IET Smart Grid,1,10.1049/stg2.70043,Article,All Open Access; Gold Open Access,2-s2.0-105029065379
Ananth C.; Sathiyarani S.; Mohananthini N.,A Deep Learning–Enhanced Blockchain Architecture for Intrusion Detection and Classification,2026,"Engineering, Technology and Applied Science Research",0,10.48084/etasr.15481,Article,All Open Access; Gold Open Access,2-s2.0-105037636699
Bijlwan V.P.; Kumar N.,"Deep Reinforcement Learning in Software Defined Networking: A Survey, Research Challenges, and Future Perspectives",2026,IEEE Communications Surveys and Tutorials,5,10.1109/COMST.2026.3656733,Article,,2-s2.0-105028441446
Nahida S.; Imambi S.S.,A COMPREHENSIVE ANALYSIS ON DEEP LEARNING TECHNIQUES FOR ELECTRO ENCEPHALOGRAM SIGNAL ANALYSIS AND APPLICATIONS,2026,Journal of Theoretical and Applied Information Technology,0,10.5281/zenodo.18666600,Article,,2-s2.0-105033660119
Ahmed A.E.; Hassan E.Y.; Saeed R.A.; Mohamed R.S.; Hassan Y.Y.; Saeed M.M.; Mokhtar R.A.; Ali O.A.; Elbasheir M.S.,Adaptive Federated Learning based Resource Management in Mobile Edge Computing for Machine Type Communication in 5G Network,2026,"2026 IEEE 5th International Maghreb Meeting of the Conference on Sciences and Techniques of Automatic Control and Computer Engineering, MI-STA 2026 - Conference Proceedings",0,10.1109/MI-STA68962.2026.11511256,Conference paper,,2-s2.0-105042068706
Saran R.; Jaganathan P.; Divya D.; Sudha P.,Intervention of Blockchain Based Secured Predictive Analytics in Early Detection of Alzheimer's Disease Using AI & ML Techniques,2026,"2026 International Conference on Computing Theory and Wireless Communications, ICCTWC 2026",0,10.1109/ICCTWC68241.2026.11583074,Conference paper,,2-s2.0-105045446149
Dimitrievska V.; Urgolo A.; Freiberger M.; Unger K.,Battery State of Health Estimation via Federated Learning on Diverse Data from Multiple Sources,2026,"2026 2nd International Conference on Federated Learning and Intelligent Computing Systems, FLICS 2026",0,10.1109/FLICS70075.2026.11621953,Conference paper,,2-s2.0-105047084133
Liu Q.; Wang W.; Li B.; Huang S.; Wang S.,LLM-Flex: Adaptive Heterogeneous Federated Learning Based on LLM in Uncertain Scenarios,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11581641,Conference paper,,2-s2.0-105045120291
Ye P.; Li Y.; He K.; Wang H.; Du R.; Wang W.,Less is More: Persistent Low-Frequency Backdoor Injection in Federated Learning,2026,Proceedings - IEEE INFOCOM,0,10.1109/INFOCOM59046.2026.11571624,Conference paper,,2-s2.0-105044556985
Banik S.; Samikwa E.; Braun T.,Resource-Aware Federated Transfer Learning with Adaptive Model Scaling and Channel Attention,2026,"IEEE International Conference on Pervasive Computing and Communications Workshops, PerCom Workshops",0,10.1109/PerComWorkshops68308.2026.11585371,Conference paper,,2-s2.0-105044399250
Liu C.; Wang J.; Yuan Y.; Wang H.,TLG: Two-stage Layer-wise Gradient Inversion Attack in Federated Learning,2026,"Proceedings - 2026 56th Annual IEEE International Conference on Dependable Systems and Networks, DSN 2026",0,10.1109/DSN69566.2026.00066,Conference paper,,2-s2.0-105044788623
Ayyappan G.; Sivanesan N.; Ravindra S.; Britto Raj S.; Mathivanan M.; Uma Devi M.,Comparison of Deep Learning Architectures to Predict Epileptic Seizures using EEG through Federated Dataset,2026,"2026 IEEE 3rd International Conference on Emerging Trends in Engineering and Medical Sciences, ICETEMS 2025",0,10.1109/ICETEMS66917.2026.11469279,Conference paper,,2-s2.0-105037998603
Chan Y.-W.; Tsai J.-Y.; Chien F.-T.,Coalitional Game-Based Clustered Federated Learning for Mitigating Data Heterogeneity in Wireless Networks,2026,"Proceedings - 2026 IEEE 50th Annual Computers, Software, and Applications Conference, COMPSAC 2026",0,10.1109/COMPSAC69091.2026.00389,Conference paper,,2-s2.0-105048912152
Nivyashree R.; Pramod H.B.,Federated and Reinforcement Learning Integration for Distributed Energy Optimization in Wireless Sensor Networks,2026,"Engineering, Technology and Applied Science Research",0,10.48084/etasr.14994,Article,All Open Access; Gold Open Access,2-s2.0-105038146472
Fan Q.; Li Z.; Chen H.; Liu J.; Xin Y.; Jia B.; Pan J.-S.,High-Performance Personalized Federated Continual Learning Framework for Dynamic Data Sharing in IoV,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3654021,Article,,2-s2.0-105027777444
Naik C.; Nayak A.; Dhanashetti A.; Anujna N.; Math B.,Machine Learning in Wireless Sensor Networks: Techniques and Performance Trade-Offs,2026,"2026 IEEE International Conference on Emerging Computing and Intelligent Technologies, ICoECIT 2026",0,10.1109/ICoECIT68303.2026.11497014,Conference paper,,2-s2.0-105040937050
Phanindra Kumar Reddy P.; Shaik F.; Pavani T.; Vijaya Durga B.; Sai M.; Sai Gowtham Reddy B.,Balancing Transparency and Privacy with Explainable AI and Federated Learning in Fraud Detection,2026,"Proceedings of the 4th International Conference on Intelligent Data Communication Technologies and Internet of Things, IDCioT 2026",0,10.1109/IDCIoT67589.2026.11455706,Conference paper,,2-s2.0-105036973360
Gkillas K.; Halkiopoulos C.,AI-Driven Smart Tourism: Leveraging Deep Learning and Financial Econometrics for Predictive Risk Management and Dynamic Destination Optimization,2026,Springer Proceedings in Business and Economics,0,10.1007/978-3-032-17545-8_17,Conference paper,,2-s2.0-105048782379
Huang X.; He J.; Liang C.; Zhou M.; Chen Q.,Dual-Layer Blockchain-Enabled Federated Reinforcement Learning for Personalized Autonomous Driving,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3669386,Article,,2-s2.0-105031944866
Zhan F.; Deng Z.; Liu Y.; Zhang C.,Empowering Non-IID Federated Learning With Data Augmentation and Data-Free Knowledge Distillation,2026,IEEE Transactions on Information Forensics and Security,0,10.1109/TIFS.2026.3711861,Article,,2-s2.0-105044730436
Sengupta A.,Federated Temporal Graph Reinforcement Learning Framework for Intelligent Fraud Detection in Smart Banking Applications,2026,"2026 5th International Conference on Distributed Computing and Electrical Circuits and Electronics, ICDCECE 2026",0,10.1109/ICDCECE68961.2026.11646032,Conference paper,,2-s2.0-105048481572
Poorvika N.; Pooja N.; Saini D.K.J.B.; Kumar G.H.,AI-Powered Digital Twins for Predictive Maintenance of Net Zero Assets: A Zero Trust Framework for Grid Reliability,2026,"Proceedings of the 4th International Conference on Inventive Computing and Informatics, ICICI 2026",0,10.1109/ICICI68773.2026.11580702,Conference paper,,2-s2.0-105044496620
Bermperis A.I.; Memos V.A.; Stergiou C.L.; Plageras A.P.; Psannis K.E.,On-Device Privacy-Preserving Fraud Detection for Smart Consumer Environments Using Federated Learning,2026,Applied Sciences (Switzerland),1,10.3390/app16020835,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028750094
Yang Y.,SecAgg: A Secure Federated Aggregation Scheme Based on Additive Secret Sharing,2026,"2026 International Conference on Generative Artificial Intelligence and Information Security, GAIIS 2026",0,10.1109/GAIIS69281.2026.11519096,Conference paper,,2-s2.0-105041639623
Anushna S.D.; Hussan M.I.T.,A Federated Learning-Based CNN Architecture of Privacy-Preserving Osteoporosis Detection on Knee X-Ray Images,2026,"Proceedings of 5th International Conference on Communication, Computing and Electronics Systems, ICCCES 2026",0,10.1109/ICCCES62661.2026.11436487,Conference paper,,2-s2.0-105037436277
Priyanshu; Mishra V.; Shrivastava S.; Tyagi A.D.; Singh R.K.,Predicting Mental Health Challenges Among University Students Using a Federated CNN-BiLSTM-Attention Framework,2026,"2026 2nd International Conference on Computing, Sciences and Communications, ICCSC 2026",24,10.1109/ICCSC67078.2026.11468534,Conference paper,,2-s2.0-105038039286
Shahsavari Y.; Baseri Y.; Hafid A.; Dambri O.A.; Makrakis D.,"Integration of Federated Learning and Blockchain in Health Care: Tutorial on Medical Data, Architectures, Privacy, Security, and Regulatory Compliance",2026,Journal of Medical Internet Research,5,10.2196/80178,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105042345336
Ranjitha G.; Ramya R.,UrbanGuard AI: Edge-based Deep Learning and IoT Architecture for Resilient Smart City Management,2026,"Proceedings of the 4th International Conference on Inventive Computing and Informatics, ICICI 2026",0,10.1109/ICICI68773.2026.11580495,Conference paper,,2-s2.0-105044556979
Liu W.; Papadimitratos P.,Multimodal Location Spoofing: Federated Detection With RAIM-Based Self-Labeling,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3652857,Article,All Open Access; Gold Open Access,2-s2.0-105027976548
Dubey R.; Jain A.K.; Sharma R.,Secure Aggregation in Federated Learning for Non-IID Data Environments,2026,"Proceedings of the International Conference on Circuit, Power and Computing Technologies, ICCPCT 2026",0,10.1109/ICCPCT70290.2026.11654806,Conference paper,,2-s2.0-105049025052
Loganathan S.; Jayaprakash M.,Transforming Human Resource Management: Leveraging Blockchain Technology and Machine Learning Algorithms for Enhanced Workforce Management,2026,"Proceedings of 5th International Conference on Communication, Computing and Electronics Systems, ICCCES 2026",0,10.1109/ICCCES62661.2026.11436951,Conference paper,,2-s2.0-105037431946
Leala T.; Thamniyom K.; Chomsiri T.,Detecting Rug Pull Risks in Cryptocurrency Projects on the Binance Smart Chain Using Machine Learning,2026,"11th International Conference on Digital Arts, Media and Technology and 9th ECTI Northern Section Conference on Electrical, Electronics, Computer and Telecommunications Engineering, ECTI DAMT and NCON 2026",0,10.1109/ECTIDAMTNCON67592.2026.11459988,Conference paper,,2-s2.0-105036958095
Zheng J.; Niyato D.; Zhang H.; Du H.; Wang J.; Kang J.; Xiong Z.,Over-the-Air Wireless Federated Learning Model for Generative AI,2026,IEEE Network,4,10.1109/MNET.2025.3550959,Article,,2-s2.0-105000209025
Bayo A.; Mesa V.; Damke G.; Cerda M.; Graham M.J.; Norman D.; Förster F.; Ibarlucea C.; Monsalves N.,La Serena School for Data Science and the Spanish Virtual Observatory Schools: Initiatives Based on Hands on Experience,2026,Proceedings of the International Astronomical Union,0,10.1017/S1743921324003223,Conference paper,All Open Access; Green Open Access,2-s2.0-105047167743
Sridhar K.S.; Gupta V.; Raj D.J.R.; Reddy M.P.,A Robust Machine Learning Framework for Preclinical Alzheimer's Detection Using Cognitive Features and Ensemble Voting,2026,"2026 IEEE International Students' Conference on Electrical, Electronics and Computer Science, SCEECS 2026",0,10.1109/SCEECS68810.2026.11430140,Conference paper,,2-s2.0-105037978178
Kumar A.; Thakur A.K.; Singh A.; Patel A.,A Blockchain-Assisted AI-Based Network Security Framework for Secure Communication in Intelligent Transportation and Vehicular Networks,2026,"Proceedings of the 2026 4th International Conference on Secure Cyber Computing and Communications, ICSCCC 2026",0,10.1109/ICSCCC69031.2026.11600095,Conference paper,,2-s2.0-105046206668
Allassak N.; Trichni S.; Omary F.,Federated hybrid ARIMAX-LSTM for collaborative fan fault prognostics: A cement plant case study,2026,International Journal of Advanced Manufacturing Technology,0,10.1007/s00170-025-17338-1,Article,,2-s2.0-105026774544
Sun W.; Yu X.,Federated Learning with Dynamic Privacy Budget for Cement Loss on Ignition Prediction,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11581478,Conference paper,,2-s2.0-105044836258
Yin J.; Yang Q.; Sun R.; Liu J.; Du X.; Aitsaadi N.,LPPFS: A Lightweight and Privacy-Preserving Feature Selection for Vertical Federated Learning,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587336,Conference paper,,2-s2.0-105045357097
Li Y.; Hu J.; Zhang H.; Zhou Y.; Yang N.; Yuan D.; Ding W.,Toward Better Privacy-Protected Federated Learning for Healthcare Services in Non-IID Scenarios,2026,IEEE Transactions on Emerging Topics in Computational Intelligence,0,10.1109/TETCI.2026.3670926,Article,,2-s2.0-105033618441
Hou X.; Wang J.; Du J.; Jiang C.; Ren Y.,Distributed Machine Learning for Autonomous Agent Swarm: A Survey,2026,IEEE Communications Surveys and Tutorials,25,10.1109/COMST.2025.3594713,Article,,2-s2.0-105012377269
Pal V.; Sarraf G.; Bhende M.; Patil S.,Multi-Agent Reinforcement Learning with Decentralized AI in Autonomous Drone Swarms,2026,"Proceedings of the IEEE International Conference on AI Engineering and Innovations, AIEI 2026",0,10.1109/AIEI69164.2026.11497463,Conference paper,,2-s2.0-105040834941
Ghadekar P.; Jirgale V.; Kakade R.; Karandikar A.; Kadam P.; Kangralkar A.,RL-based Swarm Intelligence in Autonomous Drone Navigation for Energy-Optimized Surveillance and Reconnaissance,2026,"6th International Conference on Inventive Computation and Information Technologies, ICICIT 2026 - Proceedings",0,10.1109/ICICIT69063.2026.11633953,Conference paper,,2-s2.0-105047887685
Ayyappan G.; Yogananda P.; Thankaraj A.; Madhanmohan S.; Annamalai Giri A.; Uma Devi M.,Optimizing Comparative Analysis of Machine Learning Algorithms in the Prediction of EEG Based Epileptic Seizure State Using Federated Dataset,2026,"2026 IEEE 3rd International Conference on Emerging Trends in Engineering and Medical Sciences, ICETEMS 2025",0,10.1109/ICETEMS66917.2026.11469587,Conference paper,,2-s2.0-105038050830
Liu B.,Analysis of Trustworthiness and Fairness in Machine Learning for Healthcare,2026,"Proceedings - 47th IEEE Symposium on Security and Privacy Workshops, SPW 2026",0,10.1109/SPW72489.2026.00023,Conference paper,,2-s2.0-105044426789
Zhang Y.; Hou Y.; Qiu T.; Zhuang Y.; Chen K.; Ling W.; Luo Y.; Lin J.,"Deep learning in renal ultrasound: applications, challenges, and future outlook",2026,Frontiers in Oncology,2,10.3389/fonc.2025.1730628,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028395405
Mazid A.; Pawar V.; Singh Yadav A.,Blockchain Enabled Federated Learning Framework for Privacy-Preserved Electronic Health Record,2026,IEEE Communications Standards Magazine,7,10.1109/MCOMSTD.2025.3573063,Article,,2-s2.0-105007248833
Alomar B.; Trabelsi Z.,Detecting Tor Snowflake as Anomalous WebRTC Traffic under Extreme Class Imbalance,2026,IEEE Open Journal of the Communications Society,0,10.1109/OJCOMS.2026.3705147,Article,All Open Access; Gold Open Access,2-s2.0-105043222195
Li X.; Li Q.; Lu D.; Lin Y.; Aslam S.; Li H.; Zhang Z.; Chen Y.; Huang R.-S.; Wu H.,VFLING: Vertical Federated Learning for Multi-Omics Data Integration with Graphs,2026,Interdisciplinary Sciences - Computational Life Sciences,0,10.1007/s12539-026-00825-8,Article,,2-s2.0-105038369516
Gandikota L.R.; Jegathesan V.; Reddy C.D.R.,FedLoRA-C: Communication-Efficient Federated Fine-Tuning of Large Language Models via Selective Layer Compression,2026,"2026 2nd International Conference on Artificial Intelligence Systems, AIS 2026",0,10.1109/AIS69919.2026.11621058,Conference paper,,2-s2.0-105046939441
Malcolm K.; Uribe C.A.; Yamagami M.,Federated Learning in Offline and Online EMG Decoding: A Privacy and Performance Perspective,2026,IEEE Transactions on Neural Systems and Rehabilitation Engineering,0,10.1109/TNSRE.2026.3674102,Article,All Open Access; Gold Open Access,2-s2.0-105033385098
Edim E.O.; Uwah S.E.; Iwendi C.; Sharma V.; Korie C.A.; Ibrahim M.O.,Client-Side Predictive Component Pre-Rendering Using Lightweight Machine Learning,2026,"International Conference on Connected Intelligence for Industrial Applications, CI2A 2026",0,10.1109/CI2A69097.2026.11576865,Conference paper,,2-s2.0-105045007644
Nguyen T.M.; Bui K.A.; Yoo M.,Mmwave Beam Selection in Heterogeneous Conditions Using Transfer Federated Learning With a Shared-Specific Feature Model,2026,IEEE Transactions on Vehicular Technology,0,10.1109/TVT.2026.3683443,Article,,2-s2.0-105036703623
Jiang X.; Cheng Y.; Yang J.; Song Z.; Yang Z.; Yao L.,Empowering Industrial Federated Learning: Blockchain-Based Model Validation and Incentive Mechanism,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2026.3711890,Article,,2-s2.0-105044725981
,"Proceedings of International Conference on Next-Gen Quantum and Advanced Computing: Algorithms, Security, and Beyond, NQComp 2026",2026,"Proceedings of International Conference on Next-Gen Quantum and Advanced Computing: Algorithms, Security, and Beyond, NQComp 2026",0,,Conference review,,2-s2.0-105041551502
Rajesh P.; Aswathy Prakash G.; Ramu M.; Shunmugapriya P.; Thankamani K.; Reshma Soman N.,Lawsoni-Acoustica: A Legal-Aware Deep Learning Model for Embedding Indian Traditional Acoustics Into Noise Pollution Governance,2026,"Proceedings of the 2026 13th International Conference on Computing for Sustainable Global Development, INDIACom 2026",0,10.23919/INDIACom70271.2026.11526132,Conference paper,,2-s2.0-105041872501
Reddy R.; Mallepalli A.; Nallapati V.G.S.S.; Batchu V.; Kumbham N.R.,Secure Aggregation-Based Federated Learning for Fault Detection in Distributed Manufacturing Systems,2026,"Proceedings of 8th International Conference on Intelligent Sustainable Systems, ICISS 2026",1,10.1109/ICISS67859.2026.11453813,Conference paper,,2-s2.0-105036950180
Madala N.S.; Elrashidi A.; Saranya S.; Mathankumar A.; Sethi G.; Siri D.,Protective Internet of Things (IoT) with Machine Learning and Blockchain Integration: Identifying Fraud and Predicting Abnormalities in Distributed Sensor Networks,2026,"2026 International Conference on Data Science, Agents and Artificial Intelligence, ICDSAAI 2026",0,10.1109/ICDSAAI69492.2026.11505120,Conference paper,,2-s2.0-105041328291
Lone A.H.; Nasir A.A.; Khan M.K.; Al-Shaikhi A.A.; Mohandes M.; Salim M.M.; Da Costa D.B.,Machine Learning to Secure Wheels: A Survey of Misbehavior Detection for the Next-Generation of Connected and Autonomous Vehicles,2026,IEEE Open Journal of the Communications Society,1,10.1109/OJCOMS.2026.3679935,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034831412
Song C.; Xu J.; Zhang Y.; Chang Y.,A Post-Quantum Secure Cloud-Edge-End Collaborative Computing Framework: Design and Verification of a Scalable Architecture for Cross-Industry Privacy-Preserving Computation,2026,"2026 9th International Conference on Advanced Algorithms and Control Engineering, ICAACE 2026",0,10.1109/ICAACE69793.2026.11509188,Conference paper,,2-s2.0-105041630558
Palkar S.S.; Mehra R.; Hadimani L.,A blockchain-based self-sovereign identity in adaptive access control framework and differential privacy for real-time privacy-preserving EHR management,2026,OPSEARCH,1,10.1007/s12597-026-01167-1,Article,,2-s2.0-105036543882
Deon Saldanha A.; Aniket R.T.; Ahibhruth A.; Jem I.; Sathish Babu B.; Mohana; Chalva A.,A Multimodal AI-Driven Framework for Adaptive Learning of Differently-Abled Learners Using Deep Learning and Real-Time Gesture Recognition,2026,IEEE Access,1,10.1109/ACCESS.2026.3656016,Article,All Open Access; Gold Open Access,2-s2.0-105028408810
Cabrera Martin I.; Mukherjee S.; Baimagambetov A.; Vanschoren J.; Polatidis N.,"Evolving Machine Learning in Non-Stationary Environments: A Unified Survey of Drift, Forgetting, and Adaptation",2026,Applied Artificial Intelligence,0,10.1080/08839514.2026.2707047,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105046892394
Floyd C.; Dinner A.R.; Vaikuntanathan S.,Learning to guide non-equilibrium dynamics using local contrastive updates,2026,Newton,0,10.1016/j.newton.2026.100595,Article,All Open Access; Bronze Open Access,2-s2.0-105046525136
Theeraja A.; Swetha M.; Kousalya C.G.; Loganathan A.S.,A Federated Digital Twin Framework for Predictive ICU Ventilator Monitoring using IoT Data,2026,"Proceedings of 9th International Conference on Trends in Electronics and Informatics, ICOEI 2026",0,10.1109/ICOEI68323.2026.11541442,Conference paper,,2-s2.0-105042381254
Chen Y.-Q.; Zhang S.-X.,Intrinsic Preservation of Plasticity in Continual Quantum Learning,2026,PRX Quantum,0,10.1103/ry52-85ll,Article,All Open Access; Gold Open Access,2-s2.0-105047942380
Noor N.; Turner C.; Holdsworth S.J.; Nielsen P.; Correia J.A.; Abbasi H.,Advanced Deep Learning Architectures in MRI-Based Brain Tumor Classification: A Systematic Review Focused on Meningiomas,2026,Journal of Imaging Informatics in Medicine,0,10.1007/s10278-026-02069-w,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105044343029
Sherkati M.; Shi W.; Amini M.,A comprehensive evaluation of metrics on their ability to capture the degrees of Non-IIDness with label skew in federated learning,2026,Computers and Electrical Engineering,5,10.1016/j.compeleceng.2025.110743,Article,,2-s2.0-105020862841
Sandhya M.; Shanmugam L.; Pon Selvan C.,Deep Learning and Explainable AI for Ovarian Cancer Detection: A Comprehensive Literature Review,2026,Archives of Computational Methods in Engineering,0,10.1007/s11831-026-10590-y,Review,,2-s2.0-105037740357
Santaniello U.; Rosset F.; Fava P.; Cavallo F.; Quaglino P.; Ribero S.,Emerging Artificial Intelligence Models for Estimating Breslow Thickness from Dermoscopic Images,2026,Biomedicines,2,10.3390/biomedicines14010097,Review,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028656477
Liao Y.; Guo Y.,An Improved Federated Spatiotemporal Feature Fusion-Based Method for Cyber Intrusion Detection in Smart Grids,2026,"2026 3rd International Conference on Electrical Technology and Automation Engineering, ETAE 2026",0,10.1109/ETAE69474.2026.11496216,Conference paper,,2-s2.0-105041014717
Ghodbane I.; Gaba H.L.; Ghalmi I.; Azizi N.; Guerch L.D.; Dendani N.; Bounour M.O.,A Hybrid LSTM-Enhanced Reinforcement Learning Framework for Intelligent Smart Agriculture,2026,"Proceedings - 8th International Conference on Pattern Analysis and Intelligent Systems, PAIS 2026",0,10.1109/PAIS69842.2026.11605305,Conference paper,,2-s2.0-105046191189
,"1st International Conference on Intelligent Computing, Networks and Security, IC-ICNS 2026",2026,"1st International Conference on Intelligent Computing, Networks and Security, IC-ICNS 2026",0,,Conference review,,2-s2.0-105042269978
ZHANG D.; HUANG Y.; XU X.; LIU J.; SUN Z.; FAN M.,Low-carbon Economic Dispatch of Multi-park Integrated Energy Systems Based on Personalized Federated Reinforcement Learning; [基于个性化联邦强化学习的多园区综合能源系统低碳经济调度],2026,Dianwang Jishu/Power System Technology,2,10.13335/j.1000-3673.pst.2024.2232,Article,,2-s2.0-105038034486
Zarrouk M.; Bouanani F.E.; Allali Z.E.,Optimal Stopping-Based Online Node Selection for Multi-Parameter Federated Learning in IoT Networks Under Multiuser Interference,2026,IEEE Transactions on Machine Learning in Communications and Networking,0,10.1109/TMLCN.2026.3659060,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029107164
Zhang Z.; Peng H.; Su Z.; Luan T.H.; Cheng N.,Adaptive Split Federated Learning in Space-Ground Integrated Networks,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587243,Conference paper,,2-s2.0-105045348398
Kamaraju L.; Shree A.N.R.; Sajitha N.; Spoorthy C.V.; Sharath V.,FLPPCTD: Federated Learning for Privacy Preserving Cyber Threat Detection,2026,"Proceedings of the 4th International Conference on Inventive Computing and Informatics, ICICI 2026",0,10.1109/ICICI68773.2026.11581170,Conference paper,,2-s2.0-105044527211
Xu S.,A Lightweight Federated Learning Intrusion Detection Framework for the Internet of Things,2026,"2026 International Conference on Information Communication, IoT Technology, and Smart Cities, IITS 2026",0,10.1109/IITS69561.2026.11648442,Conference paper,,2-s2.0-105048973799
Tinsley K.R.; Crocker D.R.; Sun W.,Eigenstructure-Based Traceability Mechanisms for Federated Machine Learned Operators and Triggers,2026,"2026 2nd International Conference on Federated Learning and Intelligent Computing Systems, FLICS 2026",0,10.1109/FLICS70075.2026.11621956,Conference paper,,2-s2.0-105047018501
Xu C.; Chen F.; Huang D.; Li H.; Hong X.; Wang T.,RDTSM: Robust Defense Based on Trusted Shadow Model Against Poisoning Attacks for Federated Learning,2026,IEEE Transactions on Network and Service Management,0,10.1109/TNSM.2026.3710818,Article,,2-s2.0-105044356362
Chavan V.S.; Kotkar S.S.; Waghmode P.S.; Ligade P.S.; Pujari J.; Gaikwad S.,"Decentralized AI Model Marketplace: A Blockchain-Powered Platform for Secure Model Selling, Ownership, and Provenance",2026,"2026 International Conference on Smart Futuristic Technology, ICSFT 2026",0,10.1109/ICSFT66733.2026.11507790,Conference paper,,2-s2.0-105041689716
Paeleke L.; Karl H.,Joint Data and Network Heterogeneity in Edge ML: Experiments on Asynchronous Parameter Server,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11588170,Conference paper,,2-s2.0-105045406015
Srikandh J.; Santhakumar D.,Federated and Energy-Efficient Learning Approach for Real-Time Traffic Intelligence,2026,"2026 8th International Conference on Inventive Material Science and Applications, ICIMA 2026",0,10.1109/ICIMA68728.2026.11564687,Conference paper,,2-s2.0-105043750198
Babu J.R.; Prasuna K.; Bhavani Y.V.K.D.; Devarasetty P.; Kishore R.S.; Sindhura S.,FEDERATED LEARNING BASED TRAFFIC INTELLIGENCE FOR PRIVACY PRESERVING DISTRIBUTED OPTIMIZATION OF WIRELESS NETWORK PERFORMANCE,2026,Journal of Theoretical and Applied Information Technology,0,10.5281/zenodo.20253164,Article,,2-s2.0-105042498754
Khoa T.V.; Abu Alsheikh M.; Alem Y.F.; Thai Hoang D.,Balancing Security and Accuracy: A Novel Federated Learning Approach for Cyberattack Detection in Blockchain Networks,2026,IEEE Transactions on Network and Service Management,0,10.1109/TNSM.2025.3644415,Article,,2-s2.0-105025707393
Korde N.; Diwan T.; Digalwar M.,"Deep Learning-Driven Architecture for Efficient Blockchain Routing, Sidechain Management, and Consensus",2026,International Journal of Computing and Digital Systems,0,10.12785/ijcds/1571192849,Article,All Open Access; Gold Open Access,2-s2.0-105046559580
Singh B.; Kotiyal A.; Kumar P.; Usha K.C.; Doohan N.V.; Kumar R.P.R.,Federated Learning-Driven Crop Disease Diagnosis Framework to Ensure Privacy-Preserving Predictive Modeling Across Distributed Agricultural Zones,2026,"2026 2nd International Conference on Big Data and Machine Learning, ICBDML 2026",0,10.1109/ICBDML68582.2026.11545115,Conference paper,,2-s2.0-105042493067
Tariq U.; Ahanger T.A.,Multi-model fusion for robust detection and resilient mitigation of BeiDou spoofing in decentralized UAV swarm systems,2026,PeerJ Computer Science,0,10.7717/peerj-cs.3875,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105037858863
