Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Tian J.; Zhou H.; Ma C.,PestSOLO: A Shallow-Deep Adaptive Framework for Cloud-Based Stored-Grain Pest Detection,2026,"38th Chinese Control and Decision Conference, CCDC 2026",0,10.1109/CCDC69976.2026.11559735,Conference paper,,2-s2.0-105043892567
Liu Z.; Zhu J.; Li N.; Huang G.,Multiple-Exit Tuning: Towards Inference-Efficient Adaptation for Vision Transformer,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2025.3609549,Article,,2-s2.0-105016126489
Tu N.A.; Makhanov N.; Taniyev K.; Duc Do T.,Federated Aerial Video Captioning With Effective Temporal Adaptation,2026,IEEE Geoscience and Remote Sensing Letters,0,10.1109/LGRS.2025.3636165,Article,,2-s2.0-105024074128
Li Y.; Yu W.; Zhao J.,PrivTuner With Homomorphic Encryption and LoRA: A P3EFT Scheme for Privacy-Preserving Parameter-Efficient Fine-Tuning of AI Foundation Models,2026,IEEE Transactions on Wireless Communications,1,10.1109/TWC.2025.3585291,Article,,2-s2.0-105010938403
Liu Z.; Tian D.,Weighted multi-scale and wavelet-enhanced Segment Anything Model for salient object detection,2026,PLOS One,0,10.1371/journal.pone.0355742,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105047075295
Xiao Z.; Li Z.; Deng Z.,Frequency-aware adaptive modeling for image-based fine-grained food recognition and characterization,2026,Journal of Food Measurement and Characterization,0,10.1007/s11694-026-04881-y,Article,,2-s2.0-105048892237
Chen Y.; Li J.; Zhang Y.; Hu Z.; Shan S.; Wang M.; Hong R.,Static for Dynamic: Towards a Deeper Understanding of Dynamic Facial Expressions Using Static Expression Data,2026,IEEE Transactions on Affective Computing,4,10.1109/TAFFC.2025.3623135,Article,,2-s2.0-105019968520
Tian Y.; Li K.; He T.; Wan L.; Heng P.-A.; Feng W.,Dual Domain-Attribute Learning Framework With Asynchronous Adapters for Continual Test-Time Adaptation,2026,IEEE Transactions on Image Processing,1,10.1109/TIP.2025.3648882,Article,,2-s2.0-105027750994
Kong C.; Luo A.; Bao P.; Yu Y.; Li H.; Zheng Z.; Wang S.; Kot A.C.,MoE-FFD: Mixture of Experts for Generalized and Parameter-Efficient Face Forgery Detection,2026,IEEE Transactions on Dependable and Secure Computing,18,10.1109/TDSC.2025.3604443,Article,,2-s2.0-105014603123
Wang T.; Wang R.; Meng L.; Sun C.,Multimodal Large Language Models Assisted Hierarchical Image-Caption Fusion for Remote Sensing Image-Text Retrieval,2026,IEEE Transactions on Multimedia,1,10.1109/TMM.2026.3675936,Article,,2-s2.0-105033490842
Cao J.; Sheng L.; Fu B.; Ye Q.; Wu C.,Composer: Learning to Orchestrate Generative Primitives for Controllable Speech Synthesis,2026,"Proceedings of the International Conference on Computer Supported Cooperative Work in Design, CSCWD",0,10.1109/CSCWD68734.2026.11582218,Conference paper,,2-s2.0-105044863062
Liu J.; Qin H.; Zhang X.; Pang Z.; Deng C.,GeoAlign: Foundation Model-driven Asymmetric Dual-Stream Manifold Alignment for Unsupervised Cross-View Geo-Localization,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3716447,Article,,2-s2.0-105045961482
Yang Z.; Song X.; Zhao M.; Chen J.; Richard C.; Cohen I.,FASS: Discrete Fourier Transform Adapters for Speech Separation with Incremental Learning,2026,"IEEE Transactions on Audio, Speech and Language Processing",0,10.1109/TASLPRO.2026.3700032,Article,,2-s2.0-105040978219
Olschewski D.N.; Koenig A.M.; Nerone H.M.; Gross E.; Šarić T.; Vay S.U.; Schroeter M.; Fink G.R.; Rueger M.A.,"Microglia derived from human induced pluripotent stem cells are regulated by osteopontin, an endogenous extracellular matrix protein maintaining immune homeostasis",2026,Frontiers in Neuroscience,0,10.3389/fnins.2026.1785992,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044950378
Xu M.; Zhan F.; Zhang X.; Shao L.; Lu S.,MuSASplat: Efficient Sparse-View 3D Gaussian Splats via Lightweight Multi-Scale Adaptation,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i14.38115,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034991994
Huang J.; Chen G.; Wang Z.; Jin W.; Zhao Y.; Zhang Y.; Zhuang W.; Xin Y.; Wang Y.; Zhou J.; Sun L.; Jin B.; Zhang G.; Yao W.; Yi T.; Du X.; Ning F.; Chang J.; Guo Y.; Hu Y.; Wang C.; Ouyang W.; Cai Z.; Han B.; Meng R.; Ding Z.; Su H.; Li X.; Yu X.; Chen M.; Li G.; Zhang Y.; Wang J.; Ma R.; Gong B.; Cao C.; Wu B.; Lei C.; Cao J.; Zhao Y.; Zhou T.; Zhao S.; Huang Y.; Zhang L.; Yang Y.,"Deulorlatinib (TGRX-326) in ALK Gene Fusion Positive NSCLC After Failure of Second-Generation Inhibitors: A Single-Arm, Multicenter, Phase 2 Trial",2026,Journal of Thoracic Oncology,0,10.1016/j.jtho.2026.103737,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105039652783
Simenthy J.R.; Singh P.,SAFE-TTA: Safety-Aware Test-Time Adaptation for Real-Time Object Detection under Adverse Weather,2026,SSRG International Journal of Electronics and Communication Engineering,0,10.14445/23488549/IJECE-V13I7P107,Article,All Open Access; Gold Open Access,2-s2.0-105048188610
Song P.; Luo X.; Li J.,AI-assisted injury risk prediction and physical conditioning optimization for youth basketball players; [Optimisation de la condition physique et prédiction du risque de blessure assistée par IA chez de jeunes joueurs de basketball],2026,Science and Sports,0,10.1016/j.scispo.2026.05.001,Article,,2-s2.0-105045318364
Jin D.; Yuan Y.; Tao X.,Magnitude-Modulated Equivariant Adapter for Parameter-Efficient Fine-Tuning of Equivariant Graph Neural Networks,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i1.37013,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034370617
Lu H.; Yu Y.; Lu S.; Rajan D.; Ng B.P.; Kot A.C.; Jiang X.,MambaTAD: When State-Space Models Meet Long-Range Temporal Action Detection,2026,IEEE Transactions on Multimedia,1,10.1109/TMM.2026.3676839,Article,,2-s2.0-105034170722
Canitez I.E.; Erkent O.,Simple Dynamic Fusion For RGB-T Semantic Segmentation; [RGB-T Anlamsal Bölütleme Için Basit Dinamik Füzyon],2026,"SIU 2026 - 34th Signal Processing and Communications Applications Conference, Conference Proceedings",0,10.1109/SIU71813.2026.11636685,Conference paper,,2-s2.0-105048686100
Han J.; Kang X.; Du L.; Chen Y.; Prajapat S.; Yee P.L.; Yang J.; Ding W.,FURINA: Free from Unmergeable Router via LINear Aggregation of mixed experts,2026,IEEE Internet of Things Journal,0,10.1109/JIOT.2026.3725675,Article,All Open Access; Green Open Access,2-s2.0-105048700610
Sood A.; Rana A.,Adaptive Scale Networks: Stable Self-Optimizing AI Models,2026,Procedia Computer Science,0,10.1016/j.procs.2026.06.057,Conference paper,All Open Access; Gold Open Access,2-s2.0-105045569965
Cao Z.; Oda Y.; Liu Q.; Aizawa A.; Watanabe T.,Completely Modular Fine-tuning for Dynamic Language Adaptation,2026,"19th Conference of the European Chapter of the Association for Computational Linguistics, Findings of EACL 2026",0,10.18653/v1/2026.findings-eacl.252,Conference paper,All Open Access; Gold Open Access,2-s2.0-105039124721
Xu Q.; Wu Y.; Zhang H.; Zou Z.; Wang Z.,Cross-Modal Spatial-Temporal-Semantic Adaptive Network for Coal-Rock Cutting Events Localization,2026,IEEE Sensors Journal,0,10.1109/JSEN.2026.3699979,Article,,2-s2.0-105041380946
Zou Z.; Zhan J.; Zhou Y.; Ding R.; Fu J.; Chen C.; Xing J.; Yu X.; Jiang X.,Hierarchical Physical-Chain Decoupling With Geo-Semantic MoLoRA for All-in-One Multimodal Remote Sensing Image Restoration,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3692975,Article,,2-s2.0-105039248650
Ghaffari A.; Sheikhi S.; Gilman E.,Graph-Conditioned Mixture of Graph Neural Network Experts for Traffic Forecasting,2026,Proceedings - IEEE International Conference on Mobile Data Management,0,10.1109/MDM71479.2026.00037,Conference paper,,2-s2.0-105046966731
Ding C.; Liu Y.,Dual-Branch Feature Fusion Network for High-Fidelity Face Generation,2026,"International Conference on Artificial Intelligence, Computer, Data Sciences, and Applications, ACDSA 2026",0,10.1109/ACDSA67686.2026.11468068,Conference paper,,2-s2.0-105037595487
Li Y.; Wu M.; Ma N.,Design of UMDAF: A Universal Multi-Source Data Acquisition and Feature Extraction Framework for Power Systems,2026,"2026  the 11th International Conference on Computer and Communication Systems, ICCCS 2026",0,10.1109/ICCCS69761.2026.11613416,Conference paper,,2-s2.0-105047073301
Yan W.,Large-Language-Model-Enhanced Adaptive Optimization for Data-Limited Multi-Domain Machine Translation,2026,IEEE Access,0,10.1109/ACCESS.2026.3718514,Article,All Open Access; Gold Open Access,2-s2.0-105046498891
Lu J.; Liu H.; Li W.; Zhang Q.,TCPA-MedMTL: A Task-Conditioned Prototype Adapter for Multi-Task Medical Image Classification,2026,"2026 7th International Conference on Computer Vision, Image and Deep Learning, CVIDL 2026",0,10.1109/CVIDL70130.2026.11637571,Conference paper,,2-s2.0-105049122947
Yan Q.; Jiang C.; Li Y.; Ma N.,Residual Feature Enhancement for Large Language Models: Methodology and Applications,2026,IEEE Access,0,10.1109/ACCESS.2025.3650213,Article,All Open Access; Gold Open Access,2-s2.0-105026493233
Yi C.; Li Y.-X.; Cao S.-H.; Tong X.-Q.; Jing Z.-Y.; Zhao Y.; Jiang S.-F.,LiT-WSAG: high-precision 3D liver tumor segmentation via 2D training and 3D reconstruction,2026,Radiologia Medica,0,10.1007/s11547-026-02247-4,Article,,2-s2.0-105044085782
Xue H.; Zhu H.; Ran Z.; Tang X.; Qi G.; Zhu Z.; Kuok S.-C.; Leung H.,Feature Fusion and Enhancement for Lightweight Visible-Thermal Infrared Tracking via Multiple Adapters,2026,IEEE Transactions on Circuits and Systems for Video Technology,12,10.1109/TCSVT.2025.3595632,Article,,2-s2.0-105013046762
Munieswaran G.; Subramani N.K.; Rajan A.P.; Manickam V.,Immunoinformatic-guided design of a polo-like kinase 1 (PLK1)-targeted multi-epitope vaccine with preliminary in vitro validation,2026,Frontiers in Bioinformatics,0,10.3389/fbinf.2026.1843200,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044231594
Li H.; Li M.; Que X.,DeGAA: Decoupled Global-Local Attention Adapter for Spatial-Preserving Vision-Language Adaptation,2026,"2026 IEEE 6th International Conference on Electronic Technology, Communication and Information, ICETCI 2026",0,10.1109/ICETCI68937.2026.11610730,Conference paper,,2-s2.0-105046507290
Ma Q.; Peng G.; Zhang W.; Wang J.,ERL-Fill: An Emotion-Aware Reinforcement Learning Framework With Staged Pretraining for Gas–Solid Flow Filling Control,2026,IEEE Transactions on Industrial Electronics,0,10.1109/TIE.2025.3600552,Article,,2-s2.0-105019560699
Gao T.; Zhang P.; Kurimchak A.M.; Duncan J.S.; Wu J.,Rac1 selectively binds a specific lamellipodin isoform via a noncanonical helical interface,2026,Journal of Biological Chemistry,0,10.1016/j.jbc.2025.111023,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105025526324
Sugihara M.; Izumi K.; Suda M.; Suzuki H.; Naito A.,Dynamic Reconfiguration and Self-Healing Mechanisms for Operational Continuity of CYPHONIC Adapter,2026,"ICCE-TW 2026 - The 13th IEEE International Conference on Consumer Electronics - Taiwan: Sustainable and Human-centered AI in Consumer Electronics, Proceedings",0,10.1109/ICCE-TAIWAN71481.2026.11652460,Conference paper,,2-s2.0-105049142204
Zhang Y.; Guo W.; Xie B.; Lin L.; Zhang J.; Yang H.; Meng Y.; Liu Y.; Zhang W.,SKYDET: An End-to-End Multiscale Attentive Detection Network From Foundation Models for Small Objects in Remote Sensing Images,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3716766,Article,,2-s2.0-105045941917
Zhang Y.; Xu Q.; Li Y.; He X.; Chen Z.,Towards Universal Ultrasound Analysis: Parameter-Efficient Foundation Model with Task-Aware Routing for Heterogeneous Multi-Task Learning,2026,Proceedings - International Symposium on Biomedical Imaging,0,10.1109/ISBI61048.2026.11515746,Conference paper,All Open Access; Green Open Access,2-s2.0-105041665956
Li T.; Tu S.; Xu L.,Harnessing Diffusion Models for Image Manipulation With Partial Sketches,2026,IEEE Transactions on Image Processing,0,10.1109/TIP.2026.3685834,Article,,2-s2.0-105037876576
Kavya M.; Kumar T.S.,AI-Driven Intrusion Detection in Multi-Cloud Environments: A Proposed Algorithm and Implementation Framework,2026,"Proceedings of 4th International Conference on Self Sustainable Artificial Intelligence Systems, ICSSAS 2026",1,10.1109/ICSSAS68835.2026.11559503,Conference paper,,2-s2.0-105044124042
Ren Q.; Bai Y.; Zhang H.; Ren X.; Lei B.,Gradient-Informed Mixture of Fusion Experts for Parameter-Efficient Multimodal Sentiment Analysis,2026,"Proceedings of 2026 1st International Conference on Artificial Intelligence and Computing, AIC 2026",0,10.1109/AIC65131.2026.11633836,Conference paper,,2-s2.0-105047958660
Guo S.; Li J.; Wu Y.,Segmentation-Driven Dual-Path Network for Low-Dose CT Image Denoising,2026,"2026 6th International Conference on Artificial Intelligence and Industrial Technology Applications, AIITA 2026",0,10.1109/AIITA69518.2026.11567272,Conference paper,,2-s2.0-105043736012
Cheng Y.; Wang C.,EAT-Former: An Exposure-Aware Time-Series Foundation Model for Reliable Extreme Environmental Event Prediction,2026,IEEE Access,0,10.1109/ACCESS.2026.3725033,Article,All Open Access; Gold Open Access,2-s2.0-105048847892
Fan M.; Wang X.; Fu M.; Yang Y.; Guo Y.; Lan X.,An Improved RODNet for Object Detection Based on Radar and Camera Fusion,2026,Sensors,1,10.3390/s26020373,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028561741
Roy A.,"Learning More from Less: Resource-Constrained Generative AI for Classification Generation, and Personalization",2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i48.42162,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034252406
Dawood H.; Noreen M.; Javed A.; Ilyas H.; Muhammad U.; Dawood H.,REFA-DINO: A Relative-Efficient Fusion Attention Framework for Binary and Multiclass Diabetic Retinopathy Classification,2026,International Journal of Biomedical Imaging,0,10.1155/ijbi/4374759,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048342975
Zhang D.; Xu D.; Yang C.; Wang X.; Zheng Z.; Wang H.; Zhang J.,PTPTrack: Progressive Temporal Prompting for Thermal Infrared Tracking,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3723126,Article,,2-s2.0-105048542828
Luo W.; Feng S.; Hao P.; Huo Z.; Gao Y.; Jiao S.,A Design Method for Conformal Lattice Variable Density Control of Irregular Structures; [面向异形结构的共形点阵变密度调控设计方法],2026,Applied Mathematics and Mechanics,0,10.21656/1000-0887.460062,Article,All Open Access; Gold Open Access,2-s2.0-105030345342
Wu J.; Zhou M.; Wu D.; Ren W.; Mei J.; Zhang S.,DyLoRA-TAD: Dynamic Low-Rank Adapter for End-to-End Temporal Action Detection,2026,"Computers, Materials and Continua",0,10.32604/cmc.2025.072964,Article,All Open Access; Gold Open Access,2-s2.0-105028027158
Heng Q.; Liu Q.; Zhong M.; Liu L.; Gao L.; Li H.,EPAT: Enhanced Parameter-Efficient Transfer Learning with Adaptive Strategy Fusion for Text-to-Image Person Re-identification,2026,FG 2026 - 20th IEEE International Conference on Automatic Face and Gesture Recognition,0,10.1109/FG67764.2026.11556956,Conference paper,,2-s2.0-105043333755
Jiang X.,EdgeSense FM Foundation Model Driven Collaborative Sensing for IoT and Sensor Networks,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587539,Conference paper,,2-s2.0-105045344153
Liu S.; Chu Y.; Zhang Z.; Xiao B.,Cloud-Type Classification Using Vision-Language Model With Cloud Multimodal Adapter,2026,IEEE Transactions on Geoscience and Remote Sensing,0,10.1109/TGRS.2026.3691532,Article,,2-s2.0-105038726464
Wang P.; Liu B.; Li Q.; Wang S.,An RGB-Thermal-Inertial Odometry with Dual-Track Front-end and Asynchronous Factor Graph Optimization,2026,Proceedings of ISoIRS 2026 - Moving Towards Embodied Intelligence in the AI Age: 2026 6th International Symposium on Intelligent Robotics and Systems,0,10.1109/ISOIRS70157.2026.11545274,Conference paper,,2-s2.0-105042427742
Dang S.; Sun Y.; Wu X.; Xia Z.; Jiang X.; Gui S.; Feng X.,Self-Supervised Continual Learning for SAR-ATR: A Local Feature Adaptation Framework,2026,IEEE Transactions on Aerospace and Electronic Systems,0,10.1109/TAES.2025.3630167,Article,,2-s2.0-105021108117
Novais F.S.; Peterson E.E.,FNG HCPB Tritium Breeder Module Mock-Up Benchmarking of OpenMC and Uncertainty Quantification,2026,Fusion Science and Technology,0,10.1080/15361055.2025.2567167,Article,,2-s2.0-105019714329
Doruk A.E.; Hussein A.; Ates H.F.,WeatherOcc3D: VLM-Assisted Adverse Weather Aware 3D Occupancy Prediction,2026,"SIU 2026 - 34th Signal Processing and Communications Applications Conference, Conference Proceedings",0,10.1109/SIU71813.2026.11636963,Conference paper,,2-s2.0-105048618271
Zhang X.; Dong K.; Wang W.; Yang H.; Chen L.; Li Z.; Zhang J.,MoSA: Modality-Aware Spatially-Adaptive Adaptation for RGB-X Semantic Segmentation,2026,IEEE Access,0,10.1109/ACCESS.2026.3694496,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105039559161
Balasubramaniam A.; Pasricha S.,MAPLE: Modality-Aware Projection-free LiDARCamera Fusion for 3D Vehicular Object Detection,2026,"Proceedings -Design, Automation and Test in Europe, DATE",0,10.23919/DATE69613.2026.11539314,Conference paper,,2-s2.0-105041958005
Raj S.; Chauhan N.; Kavyashree B.; Ramaswamy Y.; Bhardwaj N.; Singh G.D.,Domain-Adapted Large Language Models for Knowledge-Intensive Tasks,2026,"2026 2nd International Conference on Big Data and Machine Learning, ICBDML 2026",0,10.1109/ICBDML68582.2026.11544964,Conference paper,,2-s2.0-105042438615
Liang L.; Rong F.; Liu F.; Zhang L.,M2-SAM2: Rethinking SAM2 with Mamba-MoE for Referring Video Object Segmentation,2026,IEEE Transactions on Circuits and Systems for Video Technology,0,10.1109/TCSVT.2026.3710580,Article,,2-s2.0-105044530528
Hu P.; Lu W.; Wang J.,From IDs to Semantics: A Generative Framework for Cross-Domain Recommendation with Adaptive Semantic Tokenization,2026,Proceedings of the AAAI Conference on Artificial Intelligence,2,10.1609/aaai.v40i17.38508,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034606234
Dong S.; Shaheen I.; Shen M.; Mallick R.; Bargal S.A.,ViSTA: Visual Storytelling using Multi-modal Adapters for Text-to-Image Diffusion Models,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2026",0,10.1109/WACV61042.2026.00010,Conference paper,All Open Access; Green Open Access,2-s2.0-105041258278
Meng L.; Xu Q.; Guo H.; Gao W.; Li G.,Generalizable Geometry Restoration for Compressed Point Clouds Using a Single Model,2026,Data Compression Conference Proceedings,0,10.1109/DCC66757.2026.00013,Conference paper,,2-s2.0-105041069412
Yang X.; He Y.; Han Y.,Facial Expression Recognition Based on LoRA-Optimized Dynamic Cross-Modal Prompt Fusion in Multimodal Large Models,2026,"2026 11th International Conference on Intelligent Computing and Signal Processing, ICSP 2026",0,10.1109/ICSP69961.2026.11540819,Conference paper,,2-s2.0-105042339176
Kumari J.; Kumar R.; Meena A.S.; Yadav G.; Nagarajan G.,CRYOPRESERVATION OF SKIN FIBROBLAST CELLS FROM KENDRAPADA SHEEP AND LIPOPOLYSACCHARIDE-INDUCED GENE EXPRESSION STUDIES,2026,Indian Journal of Small Ruminants,0,10.5958/0973-9718.2026.00007.9,Article,,2-s2.0-105039148107
Luo W.; Chen B.; Hu G.; Hu G.; Huang M.; Zhu D.; Wang J.,Technologies and Applications of Optical Fibers and Cables in Multi-Scenario Applications (Invited); [多场景用光纤光缆技术与应用(特邀)],2026,Guangxue Xuebao/Acta Optica Sinica,0,10.3788/AOS251313,Article,,2-s2.0-105037735509
Venkatapathy S.; Rajashekhar P.; Sariki T.P.; Pal A.,Joint Training of Collaborative Filtering and Semantic Encoders for Narrative-Enriched Recommendation Systems,2026,"2026 International Conference on Recent Advances in Electrical, Electronics, Ubiquitous Communication, and Computational Intelligence, RAEEUCCI 2026",0,10.1109/RAEEUCCI67649.2026.11504520,Conference paper,,2-s2.0-105040840651
Hou J.; Ran R.; Chen S.; Chen Z.; Cong X.; Li J.; Deng L.-J.,NODiff: Neural Operator Diffusion for Multispectral Image Fusion,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i6.42477,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034569900
Fang C.; Hao S.; Li D.; Ye Y.,FreCLIP: a Frequency-Guided network for few-shot hyperspectral and LiDAR classification,2026,Remote Sensing Letters,0,10.1080/2150704X.2026.2667246,Article,,2-s2.0-105037469547
Yang Z.; Xu Q.; Li S.; Wang Z.; Cao X.; Huang Q.,DirMixE: Harnessing Test Agnostic Long-Tail Recognition With Hierarchical Label Vartiations,2026,IEEE Transactions on Pattern Analysis and Machine Intelligence,0,10.1109/TPAMI.2025.3647124,Article,All Open Access; Green Open Access,2-s2.0-105026089317
Tariq A.; Serhani M.A.; Abdelmoniem A.M.; Din I.; Taleb I.,FairMoE-FL: A Communication-Efficient and Fair Federated Mixture-of-Experts Framework,2026,IEEE International Conference on Communications,0,10.1109/ICC59461.2026.11587654,Conference paper,,2-s2.0-105045374707
Yin H.,CADRNet: geometric figure recognition in architectural drawings via dynamic feature pyramid and cross-architecture adapter,2026,Connection Science,0,10.1080/09540091.2026.2656567,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035984396
Lu K.; Zhao X.; Li M.; Wang Z.; Zheng L.; Zhang Y.,A Multitask Learning Framework With Feature Interaction and Attention Mechanism for Land Use and Urban Village Classification,2026,IEEE Transactions on Geoscience and Remote Sensing,1,10.1109/TGRS.2026.3685992,Article,,2-s2.0-105036872095
Sun Y.; Li Y.; Cao Y.; Zhang Y.; Xu B.; Tan B.,Research on Intelligent Diagnosis System of Crop Diseases Based on Meta-Learning and Multi-Source Data Fusion,2026,"2026 9th International Conference on Advanced Algorithms and Control Engineering, ICAACE 2026",0,10.1109/ICAACE69793.2026.11509201,Conference paper,,2-s2.0-105041641397
Ali H.,Sparse Physio-Attention: A Computationally Efficient and Clinically Interpretable Framework for ICU Time-Series Analysis,2026,"Computers, Materials and Continua",0,10.32604/cmc.2026.087214,Article,All Open Access; Gold Open Access,2-s2.0-105047320952
Xu K.; Shen X.; Wang S.; Wang M.; Yang X.,DeFT-LoRA: Decoupled and Fused Tuning with LoRA Experts for Universal Cross-Domain Retrieval,2026,Proceedings of the AAAI Conference on Artificial Intelligence,1,10.1609/aaai.v40i13.38110,Conference paper,All Open Access; Gold Open Access,2-s2.0-105040139905
Muthuswamy H.N.; Suthagar M.S.; Natarajan V.,Hybrid Transformer and XGBoost Model for Federated IoT Intrusion Detection,2026,"2026 IEEE 5th International Conference on AI in Cybersecurity, ICAIC 2026",1,10.1109/ICAIC67076.2026.11395795,Conference paper,,2-s2.0-105041766194
Qi F.; Cheng Y.; Yang X.; Xu C.,Fed-DiffLoRA: Personalized Federated Style Transfer for T2I Diffusion Models,2026,IEEE Transactions on Image Processing,0,10.1109/TIP.2026.3709450,Article,,2-s2.0-105045730599
Dompmartin A.; L'Orphelin J.-M.,New phenotypic classification of peripheral vascular malformations: ISSVA 2025 update; [Nouvelle classification phénotypique des malformations vasculaires périphériques : actualisation ISSVA 2025],2026,Bulletin de l'Academie Nationale de Medecine,0,10.1016/j.banm.2026.02.014,Review,,2-s2.0-105047721144
Jiang H.; Huang X.; Lu Y.; Wang D.; Cao Y.; Sha C.; Chen B.; Chen K.; Peng X.,ExpertAD: Enhancing Autonomous Driving Systems with Mixture of Experts,2026,Proceedings of the AAAI Conference on Artificial Intelligence,0,10.1609/aaai.v40i7.37454,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034568915
Zhang X.,A Multi-Task Prompt Collaborative Optimization Method Based on LoRA Low-Rank Adapters,2026,"2026 6th International Conference on Machine Learning and Intelligent Systems Engineering, MLISE 2026",0,10.1109/MLISE70044.2026.11607632,Conference paper,,2-s2.0-105046365659
Wei Z.; Liu Z.; Chen G.; Zhou X.; Wang F.; Li P.,FCDM-Net: A Feature-Calibrated Dynamic Masking Network Based on Pre-Trained Models for Few-Shot Catenary Component Anomaly Detection,2026,IET Intelligent Transport Systems,0,10.1049/itr2.70291,Article,All Open Access; Gold Open Access,2-s2.0-105046825499
Komurcu K.; Petkevicius L.,Sat-JEPA-Diff: Caption-Guided Zero-RGB Satellite Image Forecasting via Self-Supervised Diffusion,2026,IEEE Geoscience and Remote Sensing Letters,0,10.1109/LGRS.2026.3708464,Article,,2-s2.0-105043799961
Wang Y.; Tang X.; Han S.; Du R.,Remote sensing cross-modal image-text retrieval：Key technologies and challenges; [遥感跨模态图文检索：关键技术与挑战],2026,National Remote Sensing Bulletin,0,10.11834/jrs.20255437,Article,All Open Access; Bronze Open Access,2-s2.0-105030103202
Parshina E.A.; Ziganshin R.H.; Zaraisky A.G.; Martynova N.Y.,Co-Immunoprecipitation-Coupled Mass Spectrometry Analysis of Zyxin’s Interactome and Phosphosites in Early Xenopus laevis Development,2026,International Journal of Molecular Sciences,0,10.3390/ijms27020738,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028560161
Guo C.; Zhang Y.; Zhang M.; Liu H.; Li W.,LiteMFT: Lightweight Multi-Modal Fine-Tuning for Semantic Segmentation,2026,IEEE Transactions on Image Processing,1,10.1109/TIP.2026.3702423,Article,,2-s2.0-105043085801
Yang Z.; Zhang J.; Gao Y.; Li Z.; Yan C.; Sheng X.; Li L.,Scale-aware Domain-shared Depth Distribution Adapter for Incremental Monocular Depth Estimation,2026,IEEE Transactions on Multimedia,0,10.1109/TMM.2026.3721313,Article,,2-s2.0-105048556317
Gao K.; Yu A.; You X.; Sun Y.; Su Y.; Quan Y.; Hong D.; Zhong Y.,Instance Prompt Meets Dynamic Adapter: Continual Test-Time Adaptation for Urban Scene Image Segmentation,2026,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,0,10.1109/JSTARS.2026.3676821,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034084753
Sun Y.; Wang C.; Yang J.; Luo L.,Small but Mighty: Dynamic Wavelet Expert-Guided Fine-Tuning of Large-Scale Models for Optical Remote Sensing Object Segmentation,2026,Proceedings of the AAAI Conference on Artificial Intelligence,2,10.1609/aaai.v40i11.37880,Conference paper,All Open Access; Gold Open Access,2-s2.0-105034579917
Huang G.-C.; Huang L.-T.; Wu C.-C.,A Resource-Aware Asynchronous PBT Framework with Dynamic LoRA for Heterogeneous Edge Clusters,2026,Proceedings - IEEE International Conference on Edge Computing,0,10.1109/EDGE72783.2026.00037,Conference paper,,2-s2.0-105049192183
Ning Z.; Wang Z.; Liu H.,HypCLIP-AD: Hyperbolic Visual Projection for Cross-Domain Zero-Shot Anomaly Detection,2026,"Proceedings - International Conference on Computer Communications and Networks, ICCCN",0,10.1109/ICCCN69946.2026.11662565,Conference paper,,2-s2.0-105049142249
