Authors,Title,Year,Source title,Cited by,DOI,Document Type,Open Access,EID
Sivabalan K.N.; Sajin S.; Sivajith S P.; Kumar K V.; Vignesh S.,MIND EASE+: AI based Mental Health Support System,2026,"Proceedings of the International Conference on Smart Electronic Devices and Intelligent Systems, ICSEDIS 2026",0,10.1109/ICSEDIS68157.2026.11517969,Conference paper,,2-s2.0-105041781548
Tamer Y.; Badawi A.; Bahgat M.,Efficient Summarization with Small Language Models via Direct Preference Optimization,2026,"International Conference for Innovations in Intelligent Computing and Cybersecurity, IICC 2026 - Part of 2026 16th ICEENG International Congress on Electrical Engineering",0,10.1109/IICC69623.2026.11581993,Conference paper,,2-s2.0-105045292055
Wang R.; Wang Y.; Sun H.; Katto J.,Variable-Rate Learned Image Compression Using Parameter Efficient Fine-Tuning and Trainable Quantization Step-Size,2026,Proceedings - IEEE International Symposium on Circuits and Systems,0,10.1109/ISCAS66217.2026.11562796,Conference paper,,2-s2.0-105043486273
Zhang Q.; Ye B.; Zhou Y.; Qin J.; Duan J.,Data-Scarce Vessel Trajectory Prediction for Maritime Situational Awareness and Collision Risk Assessment: A Knowledge Distillation and Transfer Learning Approach,2026,Journal of Marine Science and Engineering,0,10.3390/jmse14110981,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105041557652
Prasad D.; Deshmukh M.; Kumar P.; Awasthi L.K.,Robust Cross-Spectral Periocular Biometric Recognition using LoRA-Adapted DINOv2 and Quality-Aware Fusion,2026,IETE Journal of Research,0,10.1080/03772063.2026.2695248,Article,,2-s2.0-105047002621
Zhong Y.; Jiang H.; Li L.; Nakada R.; Liu T.; Zhang L.; Yao H.; Wang H.,PEANuT: Parameter-Efficient Adaptation with Weight-aware Neural Tweakers,2026,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,0,10.1145/3770854.3780230,Conference paper,All Open Access; Gold Open Access,2-s2.0-105038075137
Pravosud R.; Marchenko O.,Dialogue Style Transfer for Multiple Characters,2026,Cybernetics and Systems Analysis,0,10.1007/s10559-026-00891-2,Article,,2-s2.0-105046402712
Bauer P.; Schwinning M.; Renk F.; Weinmann A.; Snoussi H.,Vision-Language Model for Accurate Crater Detection,2026,IEEE Transactions on Aerospace and Electronic Systems,0,10.1109/TAES.2026.3725640,Article,All Open Access; Green Open Access,2-s2.0-105048768642
Ni T.; Yuan X.; Li S.; Ni W.,Privacy-Preserving Multimodal Reasoning for Internet of Things: A Retrieval-Augmented Large Language and Vision Assistant Framework,2026,IEEE Internet of Things Magazine,3,10.1109/MIOT.2026.3650753,Article,,2-s2.0-105028413996
Xiang Z.; Zhou C.; Xue Y.,VGen-adapter: A vision generalization adapter for stable diffusion 3,2026,Neurocomputing,2,10.1016/j.neucom.2025.131948,Article,,2-s2.0-105020672162
Dordevic N.; Peric Z.; Stojkovic S.; Denic B.; Peric S.,Text Classification with Quantized Transformer Models: A Memory-Performance Trade-Off Analysis,2026,"2026 61st International Scientific Conference on Information, Communication and Energy Systems and Technologies, ICEST 2026 - Proceedings of Papers",0,10.1109/ICEST71230.2026.11623501,Conference paper,,2-s2.0-105047265935
Guo J.; Tørresen J.; Jensenius A.R.,Investigating Auditory–Visual Perception Using Multi-Modal Neural Networks with the SoundActions Dataset,2026,Transactions of the International Society for Music Information Retrieval,0,10.5334/tismir.223,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105048119827
Kartika F.P.; Ma C.-Y.; Lin Y.-J.; Cheng C.-T.; Chen K.-F.,Efficient Self-Supervised Adaptation of 3D AbdominVision-Language Model for Institution-Specific HCC Classification via Full Fine-Tuning and PEFT,2026,Proceedings of Machine Learning Research,0,,Conference paper,,2-s2.0-105040256605
Banerjee A.; Singh B.K.; Kumar V.; Banik D.,Research challenges and future directions in transformer-based neural machine translation,2026,Expert Systems with Applications,0,10.1016/j.eswa.2025.131062,Review,,2-s2.0-105034478578
Abidi S.M.H.; Raza S.M.; Shin S.Y.,SafeVision: Vision–language reasoning for context-aware safety monitoring,2026,Neurocomputing,5,10.1016/j.neucom.2025.132479,Article,,2-s2.0-105025462932
Esteves I.; Rosado da Cruz A.M.; Cruz E.F.,Tuning Large Language Models for Building Specialized Agents for Legal Texts,2026,"International Conference on Enterprise Information Systems, ICEIS - Proceedings",0,10.5220/0015083300004018,Conference paper,All Open Access; Gold Open Access,2-s2.0-105045098522
Zhu K.; Wang Y.; Zhang L.,TimeNLP: Efficient Time Series Captioning via Decoupled Latent Semantic Alignment,2026,"2026 3rd International Conference on Smart Grid and Artificial Intelligence, SGAI 2026",0,10.1109/SGAI69026.2026.11565826,Conference paper,,2-s2.0-105043994386
Zhu Y.; Wu Y.; Zhang W.; Yang X.,Parameter-efficient fine-tuning with layer pruning on medical sequence-to-sequence modeling,2026,Health Information Science and Systems,0,10.1007/s13755-026-00453-y,Article,All Open Access; Green Open Access,2-s2.0-105036581019
Wu H.; Guo R.,Sensitivity-Guided Layer-Adaptive LoRA Fine-Tuning of DINOv2 for Abnormal Detection in Mine Belt Coal Flow Images,2026,"2026 8th International Conference on Electronic Engineering and Informatics, EEI 2026",0,10.1109/EEI70303.2026.11640694,Conference paper,,2-s2.0-105048991292
Oluwagbenga T.T.; Itanyi M.F.,Parameter-Efficient Fine-Tuning with Culturally-Aligned Adapters for Cross-Lingual Transfer in Nigerian Low-Resource Languages,2026,Proceedings of Machine Learning Research,0,,Conference paper,,2-s2.0-105045837371
Song Z.; Li W.,RoZO: Geometry-Aware Zeroth-Order Fine-Tuning on Low-Rank Adapters for Black-Box Large Language Models,2026,"EACL 2026 - 19th Conference of the European Chapter of the Association for Computational Linguistics, Proceedings of the Conference, Vol. 1 - (Long Papers)",0,10.18653/v1/2026.eacl-long.80,Conference paper,All Open Access; Gold Open Access,2-s2.0-105040571906
Aldaajani T.; Alqurashi M.; Aljuaid S.; Althobaiti M.J.,Performance and Computational Cost of Full and Parameter-Efficient Fine Tuning for Arabic Sentiment Classification Across Training Set Sizes,2026,Computation,0,10.3390/computation14080191,Article,All Open Access; Gold Open Access,2-s2.0-105048418130
Chao X.; Jiang J.; Ma W.; Li Y.; Nie J.; Ercisli S.; Muhammad G.,Personalized Federated Transformer Architecture With Digital Twin for Enhanced Environmental Perception in Intelligent IoV Systems,2026,IEEE Internet of Things Journal,1,10.1109/JIOT.2025.3641637,Article,,2-s2.0-105024716446
Zhao P.; Han C.; Han K.,LawLLM-DS: A Two-Stage LoRA Framework for Multi-Label Legal Judgment Prediction with Structured Label Dependencies,2026,Symmetry,0,10.3390/sym18010150,Article,All Open Access; Gold Open Access,2-s2.0-105028529552
Wu F.; Hu J.; Min G.; Wang S.,Adaptive Rank Allocation for Federated Parameter-Efficient Fine-Tuning of Language Models,2026,IEEE Transactions on Computers,3,10.1109/TC.2026.3655161,Article,All Open Access; Green Open Access,2-s2.0-105029185817
Sasikumar A.; Nantish A.; Udayakumar A.; Vairavasundaram S.,Parameter-efficient fine-tuning of Llama models for crisis-tweet categorization: A Pareto-informed trade-off analysis,2026,Results in Engineering,0,10.1016/j.rineng.2026.110247,Article,All Open Access; Gold Open Access,2-s2.0-105035607938
John C.; Madhavan M.; Sahoo J.,Parameter Efficient Fine Tuning of Explainable Protein Language Models Using Low Rank Adapters,2026,"2026 14th International Conference on Bioinformatics and Computational Biology, ICBCB 2026",0,10.1109/ICBCB69424.2026.11621104,Conference paper,,2-s2.0-105047000334
Zheng L.; Jin B.,TS-PET: A Novel Framework for Fine-Tuning Pretrained Time-Series Models,2026,Big Data,0,10.1177/2167647X261439005,Article,,2-s2.0-105046799138
Raval M.; Pandit T.; Upadhyay D.,LLM is Not All You Need: A Systematic Evaluation of ML vs. Foundation Models for text and image based Medical Classification,2026,"2026 International Conference on Advances in Artificial Intelligence and Machine Learning, AAIML 2026",3,10.1109/AAIML67890.2026.11498078,Conference paper,,2-s2.0-105040587922
Kim H.; Keller E.; Snodgrass J.M.; Overbye T.J.,Towards a Domain-Specific AI Framework for Power System Simulation Analysis,2026,"2026 IEEE Texas Power and Energy Conference, TPEC 2026",0,10.1109/TPEC67884.2026.11513100,Conference paper,,2-s2.0-105041383001
Zain S.M.; Mahamud E.; Assaduzzaman M.; Fahad N.; Liew T.H.,Do deep chest X-ray classifiers explain where they look? A multi-architecture faithfulness benchmark with false-positive attribution audit on VinDr-CXR,2026,Intelligence-Based Medicine,0,10.1016/j.ibmed.2026.100431,Article,All Open Access; Gold Open Access,2-s2.0-105045279406
Chang L.-H.; Hsieh Y.-S.; Lee T.-H.,Enhancing Aggregation Efficiency and Training Stability in Heterogeneous Federated Learning Using the Adaptive LoRA FL Framework,2026,Journal of Advances in Information Technology,0,10.12720/jait.17.4.678-695,Article,All Open Access; Gold Open Access,2-s2.0-105036532121
Zhang D.,PESH: a parameter-efficient fine-tuning small sample histopathology images training framework,2026,Engineering Research Express,0,10.1088/2631-8695/ae62df,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105037741920
Shreshthi A.J.; Spanò S.; Di Nunzio L.; la Cesa R.; Re C.V.M.; Cardarilli G.C.,Parameter-Efficient Fine-Tuning of LLMs for Low-Power Sentiment Analysis Applications,2026,International Journal on Informatics Visualization,11,10.62527/joiv.10.1.4044,Article,All Open Access; Gold Open Access,2-s2.0-105030696665
Bredikhin A.; Lalanda P.; Vega G.,Efficient and Adaptive Human Activity Recognition via LLM Backbones,2026,"Proceedings - 2026 IEEE International Conference on Smart Computing, SMARTCOMP 2026",0,10.1109/SmartComp69968.2026.00022,Conference paper,,2-s2.0-105047074102
Koffi K.A.; Lucke K.; Danquah Darko E.; Berhanu T.; Borrelli R.A.; Kolias C.,AgentRed: Towards an Agent-Based Approach to Automated Network Attack Traffic Generation,2026,Algorithms,0,10.3390/a19010043,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105029080951
Malashin I.P.; Masich I.S.; Tynchenko V.S.; Borodulin A.S.; Gantimurov A.P.; Nelyub V.A.; Martysyuk D.A.; Kurashkin S.O.,LLM-augmented Hybrid Recommendation System for Structured Classification of Customs Commodity Descriptions,2026,WWW Companion 2026 - Companion Proceedings of the ACM Web Conference 2026,0,10.1145/3774905.3795719,Conference paper,All Open Access; Gold Open Access,2-s2.0-105041979698
Li C.-H.; Jha N.,COMFORT: A Continual Fine-Tuning Framework for Foundation Models Targeted at Consumer Healthcare,2026,ACM Transactions on Embedded Computing Systems,0,10.1145/3797955,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105039863431
Adamu Y.; Negash B.; Chaudhry S.A.; Yassin A.A.K.A.,Domain Adaptation of Geospatial Vision Transformers (ViT) for Climate Resilience in the Gulf: A Self-Supervised CV Approach,2026,"2026 International Conference on Integrated Intelligence and Cognitive Engineering, ICIICE 2026",0,10.1109/ICIICE69672.2026.11565097,Conference paper,,2-s2.0-105043727181
Sbih R.; Jafar A.; Kazem A.,DA-ICL: Distribution-Aware In-Context Learning for Arabic Automatic Speech Recognition Error Correction,2026,IEEE Access,0,10.1109/ACCESS.2026.3711662,Article,All Open Access; Gold Open Access,2-s2.0-105044725538
Li G.; Meng F.; Li Q.; Li Y.; Qi L.; Song R.,SGBA-Net: Semantic-guided bleeding-aware segmentation network for spinal endoscopy,2026,Neurocomputing,0,10.1016/j.neucom.2026.133547,Article,,2-s2.0-105034618958
Subedi A.; De S.; Cavuoto L.; Schwaitzberg S.; Hackett M.; Norfleet J.,An Interpretable Transformer-Based Foundation Model for Cross-Procedural Skill Assessment Using Raw fNIRS Signals,2026,ACM Transactions on Computing for Healthcare,0,10.1145/3805808,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105043888386
Chen H.; Xiao Z.,Swin-TUNA: A Novel PEFT Approach for Accurate Food Image Segmentation,2026,IEEE Access,0,10.1109/ACCESS.2026.3676463,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105034422369
Lin Q.; Peng L.; Wu Z.; Fan Y.; Zhao K.; Zhang P.,GSLoRa: Gradient spectral alignment for low-rank adaptation,2027,Neural Networks,0,10.1016/j.neunet.2026.109436,Article,All Open Access; Green Open Access,2-s2.0-105047257648
Ali A.; Kumar B.,Depression Severity Detection on Social Media via Low-Rank Adaption and Synthetic Data Augmentation,2026,Procedia Computer Science,0,10.1016/j.procs.2026.06.319,Conference paper,All Open Access; Gold Open Access,2-s2.0-105046055726
Konar C.; Das D.; Subitha D.; Jc K.; Singh S.,Edge-optimized threat detection with Florence v2 for autonomous surveillance in resource-constrained environments,2026,PeerJ Computer Science,0,10.7717/peerj-cs.3579,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105035028642
Samsam ul Haq M.; Javed I.; Mujtaba Ahmadi A.; Dong Y.,ViTAdapter-CWMSDA: Rethinking vision transformer adaptation through cross-window multi-scale deformable attention for medical image segmentation,2026,Neurocomputing,0,10.1016/j.neucom.2026.133660,Article,,2-s2.0-105035699324
Li D.; Liu Z.; Li C.; Gao W.; Zhao J.; Zhang F.; Liang Y.,LSSM-SAM: A Medical Segmentation Method Based on State Space and Adaptive Volume Feature Extraction,2026,International Journal of Imaging Systems and Technology,0,10.1002/ima.70414,Article,,2-s2.0-105044120642
Shinde V.R.; Patil H.Y.; Chandra A.; Karthikeyan B.,NSCT-RSFound: A Dynamically Weighted Multi-Stream Vision Transformer for Robust Remote Sensing Scene Classification,2026,IEEE Access,0,10.1109/ACCESS.2026.3710406,Article,All Open Access; Gold Open Access,2-s2.0-105044517180
Chen Z.; Ji Y.; He P.; Wang B.; Shi L.; Zeng Z.; Zhang S.,Per-FedLoRA: Personalized Federated LoRA Fine-Tuning for Multi-Task Large Language Models,2026,"2026 International Wireless Communications and Mobile Computing Conference, IWCMC 2026",0,10.1109/IWCMC69287.2026.11580063,Conference paper,,2-s2.0-105044711122
Bhat P.S.; Yazdani S.; Arani E.; Zonooz B.,Parameter Efficient Continual Learning with Dynamic Low-Rank Adaptation,2026,Transactions on Machine Learning Research,0,,Article,,2-s2.0-105030450065
Zheng Q.; Sun Y.; Wang L.; Zhang H.; Meng F.; Li M.,FeOCR: Domain-Adaptive Chinese OCR with Visual Character Disambiguation and LLM-Based Correction for Metallurgical Documents,2026,Electronics (Switzerland),1,10.3390/electronics15061144,Article,All Open Access; Gold Open Access,2-s2.0-105034489494
Huang Z.; Guariglia S.R.; Yang J.; Tsai C.-L.,ECT-3DMedSAM: Efficient Cross Teaching Using Segment Anything Model for Semi-Supervised 3D Medical Image Segmentation,2026,Proceedings of Machine Learning Research,1,,Conference paper,,2-s2.0-105040157034
Fayyaz I.; Md. Nawaz Ali G.G.; Khairunnesa S.S.,LLMs in Fake News Detection: A Comparative Study of Zero-Shot and Fine-Tuned Open-Source Models,2026,"Proceedings - IEEE International Conference on Semantic Computing, ICSC",0,10.1109/ICSC67292.2026.00040,Conference paper,,2-s2.0-105037833829
Boka T.F.; Niu Z.; Tewolde T.T.; Duma R.,Domain-aware self-prompting for cross-domain sequential recommendations with natural language explanations,2026,Neural Networks,3,10.1016/j.neunet.2025.107969,Article,All Open Access; Hybrid Gold Open Access,2-s2.0-105013523634
Akdag M.; Yaman A.Y.; Ozkan O.; Bor N.; Akman N.P.,LLM Generated Turkish Email Dataset and Phishing Detection Benchmark,2026,"2026 International Conference on Cybersecurity, Digital Forensics, and AI Applications, ICCSDFAI 2026",0,10.1109/ICCSDFAI70505.2026.11647988,Conference paper,,2-s2.0-105049047980
Bayat Toksöz S.; Işık G.; Şahin G.; Akin E.,"Parameter-Efficient Fine-Tuning for Photovoltaic Cell Defect Classification: A Systematic Comparison of LoRA, QLoRA, and Full Fine-Tuning on ConvNeXt-Tiny",2026,Sensors,1,10.3390/s26123659,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105043026657
Baqar M.; Khanda R.,"Hallucinations and Truth: A Comprehensive Accuracy Evaluation of RAG, LoRA and DoRA",2026,"2026 2nd International Conference on Federated Learning and Intelligent Computing Systems, FLICS 2026",0,10.1109/FLICS70075.2026.11621926,Conference paper,All Open Access; Green Open Access,2-s2.0-105047015603
Fillioux L.; Ferrante E.; Cournède P.-H.; Vakalopoulou M.; Christodoulidis S.,PVeRA: Probabilistic Vector-Based Random Matrix Adaptation,2026,"Proceedings - 2026 IEEE/CVF Winter Conference on Applications of Computer Vision, WACV 2026",0,10.1109/WACV61042.2026.00243,Conference paper,,2-s2.0-105041245481
Ben Gara Ali M.; Smiti A.,Privacy-preserving multimodal fusion for Alzheimer’s staging: A federated vision transformer framework with explainable AI,2026,Computerized Medical Imaging and Graphics,3,10.1016/j.compmedimag.2026.102730,Article,,2-s2.0-105033510123
Pehlívan S.,Adapting independent large-scale pretrained models for human action recognition,2026,Turkish Journal of Electrical Engineering and Computer Sciences,0,10.55730/1300-0632.4184,Article,All Open Access; Gold Open Access,2-s2.0-105042585057
Bansal S.; Yogarayan S.; Abdul Razak S.F.,MythoBiLLM: BiLSTM-Guided Parameter-Efficient Fine-Tuning of Large Language Models for Coherent Summarization and Generation of Indian Mythological Texts,2026,Information (Switzerland),0,10.3390/info17080726,Article,All Open Access; Gold Open Access,2-s2.0-105048258712
Sultan R.I.; Li C.; Demetriou Y.; Ghanem A.I.; Kim J.P.; Cunningham J.; Bagher-Ebadian H.; Zhu D.; Thind K.S.,A neighborhood attention transformer network for enhanced 3D segmentation of the left anterior descending artery,2026,Medical Physics,0,10.1002/mp.70653,Article,All Open Access; Bronze Open Access; Green Open Access,2-s2.0-105049147154
Yuan J.; Li Z.; Zhang T.,Towards robust remote sensing visual question answering with spectral expert adaptation and group-relative optimization,2027,Neural Networks,0,10.1016/j.neunet.2026.109308,Article,,2-s2.0-105043982718
Nekkouei Nasrabadi H.; Moattar M.H.,Sentiment Analysis of Imbalanced Dataset Through Data Augmentation and Generative Annotation Using DistilBERT and Low-Rank Fine-Tuning,2026,Applied AI Letters,0,10.1002/ail2.70043,Article,All Open Access; Gold Open Access,2-s2.0-105048927887
Wang J.; Shi Z.; Peng F.; Wang X.; Wang Y.; Zhang F.,An Interpretable Deep Transfer Learning Approach for Drilling Operation State Identification,2026,Processes,0,10.3390/pr14132083,Article,All Open Access; Gold Open Access,2-s2.0-105044594668
Guo T.; Chen F.; Lei C.F.; Wei C.; Chu C.,KnowRhet: A Framework for Joint Analysis of Rhetoric and Sentiment in Classical Vernacular Chinese Fiction,2026,IEEE Access,0,10.1109/ACCESS.2026.3685650,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105036483598
Muhsin S.; Ko S.-B.,LYRA: Low-Frequency Rank Adaptation via Factored DCT Coefficients for Parameter Efficient Fine Tuning of Transformers,2026,IEEE Signal Processing Letters,0,10.1109/LSP.2026.3714737,Article,,2-s2.0-105045237020
Chung P.-H.; Yoon B.-J.,Uncertainty-calibrated adaptation of clinical transformer foundation models enhances in-hospital mortality and hospital readmission prediction,2026,npj Health Systems,0,10.1038/s44401-026-00119-7,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105044028266
Ghosh T.; Alex S.A.,"Efficient Adaptation of Large Language Models for Sentiment Classification: A Comparative Study of QLoRA, LoRA, and Full Fine-Tuning Under Resource Constraints",2026,"2026 5th International Conference on Distributed Computing and Electrical Circuits and Electronics, ICDCECE 2026",0,10.1109/ICDCECE68961.2026.11645838,Conference paper,,2-s2.0-105048469346
Lu Z.; Yang J.; Du X.; Fang H.; Luo X.,Polyp Semantic Segmentation with SAM-Mixed Networks,2026,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,0,10.1117/12.3085531,Conference paper,,2-s2.0-105038986754
Chou J.-S.; Chang C.-H.; Liu C.-Y.,Metaheuristic-optimized vision–language framework for quantitative assessment of concrete bridge deterioration,2026,Engineering Structures,0,10.1016/j.engstruct.2026.122898,Article,,2-s2.0-105040641036
Li Z.; Mak M.-W.; Pilanci M.; Lee H.-Y.; Gan C.-X.; Sheng J.; Meng H.,Toward a Unified Perspective on Parameter-Efficient Fine Tuning for Speaker Verification,2026,"IEEE Transactions on Audio, Speech and Language Processing",1,10.1109/TASLPRO.2026.3682068,Article,,2-s2.0-105035494930
Song Z.; Huang R.; Li A.; Shen A.; Chen H.,Adapter-Regularised Continual Learning for Dynamic Financial Sentiment Encoding in Multi-Modal Market Fusion,2026,Expert Systems,1,10.1111/exsy.70178,Article,,2-s2.0-105024749489
Deepak K.S.; Gonsalves E.; Deepak R.; Veeresh H.S.; Kodipalli A.; Narendra K.C.,A Multimodal Deep Learning Approach for Emotion-Aware Speech Recognition,2026,ICKECS 2026 - Proceedings of 4th IEEE International Conference on Knowledge Engineering and Communication Systems,0,10.1109/ICKECS70176.2026.11528119,Conference paper,,2-s2.0-105041834802
Salazar Alva R.G.; Núñez M.; López Del Alamo C.; Martín Arista J.,AI-Driven Generation of Old English: A Framework for Low-Resource Languages,2026,Big Data and Cognitive Computing,1,10.3390/bdcc10050145,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105040240251
Karamsetty S.; Reddy D.S.; Reddy A.A.; Varsha A.; Alugubelli S.; Alla T.,"Accuracy Optimization in Text Generation: A Comparative Analysis of Encoder-Decoder Models, Reinforcement Learning, and Lora Fine-Tuning",2026,"2026 2nd International Conference on Computing, Sciences and Communications, ICCSC 2026",0,10.1109/ICCSC67078.2026.11468588,Conference paper,,2-s2.0-105038018240
Vishwakarma S.; Kumar R.,LoRA-Based Benchmarking of Multilingual BERT Models for Hindi-English Code-Mixed Text,2026,"2026 International Conference on Intelligent Systems in Engineering, Secured Systems and Cybersecurity, ICISESSC 2026",0,10.1109/ICISESSC68634.2026.11542676,Conference paper,,2-s2.0-105042312433
Li X.; Bian W.; Yang B.; Li Y.; Wang S.; Qin N.; Ye S.; Bao Z.; Sun H.,Soybean Leaf Disease Recognition Methods Based on Hyperparameter Transfer and Progressive Fine-Tuning of Large Models,2026,Agronomy,3,10.3390/agronomy16020218,Article,All Open Access; Gold Open Access; Green Open Access,2-s2.0-105028669290
